"","esv_id","kpcofgs","sample_type","ucsb_id","total_sample_number","total_percent_match","total_number_species"
"186","ESV_020500","Bacteria, , , , , , ","OCBC-D (30-40)","",19,100,10
"187","ESV_020502","Bacteria, Chloroflexi, Gitt-GS-136, , , , ","OCBC-D (30-40)","",8,100,1
"188","ESV_020595","Bacteria, Proteobacteria, Alphaproteobacteria, Rhodobacterales, Rhodobacteraceae, Rubellimicrobium, ","OCOO-S (0-10)","",11,100,1
"189","ESV_020600","Bacteria, Proteobacteria, Alphaproteobacteria, Sphingomonadales, Sphingomonadaceae, Altererythrobacter, ","BCOC-S (0-10)","",20,100,1
"190","ESV_020701","Bacteria, Chloroflexi, Chloroflexia, Thermomicrobiales, JG30-KF-CM45, , ","OCOO-S (0-10)","",28,100,1
"191","ESV_020705","Bacteria, Acidobacteriota, Vicinamibacteria, Vicinamibacterales, Vicinamibacteraceae, , ","OCOC-S (0-10)","",9,100,1
"192","ESV_020714","Bacteria, Bacteroidota, Bacteroidia, Cytophagales, Hymenobacteraceae, Adhaeribacter, terrae","BCOC-S (0-10)","",10,98.4,1
"193","ESV_020717","Bacteria, Bacteroidota, Bacteroidia, Cytophagales, Hymenobacteraceae, Pontibacter, populi","BCOC-S (0-10)","",25,99.2,1
"194","ESV_020717","Bacteria, Bacteroidota, Bacteroidia, Cytophagales, Hymenobacteraceae, Pontibacter, populi","OCOO-S (0-10)","",9,99.2,1
"195","ESV_020914","Bacteria, Actinobacteriota, Thermoleophilia, Solirubrobacterales, Solirubrobacteraceae, Solirubrobacter, ","BCOC-D (30-40)","",8,100,2
"196","ESV_020914","Bacteria, Actinobacteriota, Thermoleophilia, Solirubrobacterales, Solirubrobacteraceae, Solirubrobacter, ","BCOC-S (0-10)","",15,100,2
"197","ESV_020965","Bacteria, Proteobacteria, Gammaproteobacteria, Pseudomonadales, Cellvibrionaceae, Cellvibrio, fulvus","BCOO-S (0-10)","",13,100,1
"198","ESV_021205","Bacteria, Actinobacteriota, Actinobacteria, Propionibacteriales, Nocardioidaceae, Nocardioides, ","BCOC-S (0-10)","",12,100,2
"199","ESV_021205","Bacteria, Actinobacteriota, Actinobacteria, Propionibacteriales, Nocardioidaceae, Nocardioides, ","OCOO-S (0-10)","",13,100,2
"200","ESV_021307","Bacteria, Actinobacteriota, Actinobacteria, Corynebacteriales, Mycobacteriaceae, Mycobacterium, ","BCOC-S (0-10)","",28,100,6
"201","ESV_021330","Bacteria, Actinobacteriota, Actinobacteria, Micrococcales, Micrococcaceae, Arthrobacter, ","BCOO-S (0-10)","",12,100,2
"202","ESV_021330","Bacteria, Actinobacteriota, Actinobacteria, Micrococcales, Micrococcaceae, Arthrobacter, ","OCBC-S (0-10)","",12,100,2
"203","ESV_021330","Bacteria, Actinobacteriota, Actinobacteria, Micrococcales, Micrococcaceae, Arthrobacter, ","OCOO-S (0-10)","",16,100,2
"204","ESV_021334","Bacteria, Actinobacteriota, Actinobacteria, Micrococcales, Micrococcaceae, , ","OCBC-S (0-10)","",20,100,2
"205","ESV_021370","Bacteria, MBNT15, , , , , ","OCOC-D (30-40)","",10,100,1
"206","ESV_021396","Bacteria, Proteobacteria, Alphaproteobacteria, Rhodobacterales, Rhodobacteraceae, Rubellimicrobium, ","OCOO-S (0-10)","",8,100,1
"207","ESV_021425","Bacteria, Actinobacteriota, Actinobacteria, Corynebacteriales, Mycobacteriaceae, Mycobacterium, ","BCOC-S (0-10)","",32,100,2
"208","ESV_021425","Bacteria, Actinobacteriota, Actinobacteria, Corynebacteriales, Mycobacteriaceae, Mycobacterium, ","OCOC-D (30-40)","",9,100,2
"209","ESV_021647","Bacteria, Actinobacteriota, Actinobacteria, Streptomycetales, Streptomycetaceae, Streptomyces, ","BCOC-D (30-40)","",90,100,14
"210","ESV_021647","Bacteria, Actinobacteriota, Actinobacteria, Streptomycetales, Streptomycetaceae, Streptomyces, ","OCBC-D (30-40)","",29,100,14
"211","ESV_021721","Bacteria, Actinobacteriota, Rubrobacteria, Rubrobacterales, Rubrobacteriaceae, Rubrobacter, ","OCBC-D (30-40)","",15,100,1
"212","ESV_021770","Bacteria, Actinobacteriota, Thermoleophilia, Solirubrobacterales, 67-14, , ","BCBC-D (30-40)","",10,100,1
"213","ESV_021770","Bacteria, Actinobacteriota, Thermoleophilia, Solirubrobacterales, 67-14, , ","OCOC-D (30-40)","",27,100,1
"214","ESV_021774","Bacteria, Actinobacteriota, Thermoleophilia, , , , ","BCBC-D (30-40)","",11,100,2
"215","ESV_021785","Bacteria, Actinobacteriota, Thermoleophilia, Gaiellales, Gaiellaceae, Gaiella, ","BCOC-S (0-10)","",25,100,1
"216","ESV_021805","Bacteria, Actinobacteriota, Actinobacteria, Micrococcales, Micrococcaceae, , ","BCOO-S (0-10)","",11,100,2
"217","ESV_021805","Bacteria, Actinobacteriota, Actinobacteria, Micrococcales, Micrococcaceae, , ","OCOO-S (0-10)","",9,100,2
"218","ESV_021871","Bacteria, Actinobacteriota, Thermoleophilia, Solirubrobacterales, Solirubrobacteraceae, Solirubrobacter, ","BCOC-D (30-40)","",10,99.6,15
"219","ESV_021871","Bacteria, Actinobacteriota, Thermoleophilia, Solirubrobacterales, Solirubrobacteraceae, Solirubrobacter, ","OCBC-D (30-40)","",15,99.6,15
"220","ESV_021887","Bacteria, Actinobacteriota, Thermoleophilia, Solirubrobacterales, 67-14, , ","OCOO-S (0-10)","",16,100,1
"221","ESV_021954","Archaea, Crenarchaeota, Nitrososphaeria, Nitrososphaerales, Nitrososphaeraceae, , ","OCBC-D (30-40)","",15,100,1
"222","ESV_021972","Bacteria, Actinobacteriota, Actinobacteria, Micrococcales, Promicromonosporaceae, Promicromonospora, ","BCOC-D (30-40)","",19,100,11
"223","ESV_021972","Bacteria, Actinobacteriota, Actinobacteria, Micrococcales, Promicromonosporaceae, Promicromonospora, ","BCOC-S (0-10)","",15,100,11
"224","ESV_021972","Bacteria, Actinobacteriota, Actinobacteria, Micrococcales, Promicromonosporaceae, Promicromonospora, ","OCOC-D (30-40)","",22,100,11
"225","ESV_021972","Bacteria, Actinobacteriota, Actinobacteria, Micrococcales, Promicromonosporaceae, Promicromonospora, ","OCOO-D (30-40)","",28,100,11
"226","ESV_021990","Bacteria, Actinobacteriota, MB-A2-108, , , , ","BCOC-D (30-40)","",13,100,1
"227","ESV_022005","Bacteria, Proteobacteria, Gammaproteobacteria, Burkholderiales, Nitrosomonadaceae, MND1, ","BCOO-S (0-10)","",20,99.2,7
"228","ESV_022023","Archaea, Crenarchaeota, Nitrososphaeria, Nitrososphaerales, Nitrososphaeraceae, , ","BCOC-D (30-40)","",8,100,1
"229","ESV_022023","Archaea, Crenarchaeota, Nitrososphaeria, Nitrososphaerales, Nitrososphaeraceae, , ","BCOC-S (0-10)","",25,100,1
"230","ESV_022068","Bacteria, Acidobacteriota, Vicinamibacteria, Vicinamibacterales, uncultured, , ","BCOC-S (0-10)","",25,100,1
"231","ESV_022068","Bacteria, Acidobacteriota, Vicinamibacteria, Vicinamibacterales, uncultured, , ","BCOO-S (0-10)","",10,100,1
"232","ESV_022086","Archaea, Crenarchaeota, Nitrososphaeria, Nitrososphaerales, Nitrososphaeraceae, , ","BCBC-D (30-40)","",132,100,1
"233","ESV_022086","Archaea, Crenarchaeota, Nitrososphaeria, Nitrososphaerales, Nitrososphaeraceae, , ","BCOC-S (0-10)","",9,100,1
"234","ESV_022086","Archaea, Crenarchaeota, Nitrososphaeria, Nitrososphaerales, Nitrososphaeraceae, , ","BCOO-D (30-40)","",33,100,1
"235","ESV_022086","Archaea, Crenarchaeota, Nitrososphaeria, Nitrososphaerales, Nitrososphaeraceae, , ","OCBC-D (30-40)","",38,100,1
"236","ESV_022086","Archaea, Crenarchaeota, Nitrososphaeria, Nitrososphaerales, Nitrososphaeraceae, , ","OCOC-D (30-40)","",26,100,1
"237","ESV_022086","Archaea, Crenarchaeota, Nitrososphaeria, Nitrososphaerales, Nitrososphaeraceae, , ","OCOO-D (30-40)","",23,100,1
"238","ESV_022303","Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Xanthobacteraceae, uncultured, ","BCOC-S (0-10)","",10,100,1
"239","ESV_022314","Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Xanthobacteraceae, uncultured, ","BCOC-S (0-10)","",9,100,1
"240","ESV_022327","Bacteria, Actinobacteriota, Rubrobacteria, Rubrobacterales, Rubrobacteriaceae, Rubrobacter, ","OCBC-D (30-40)","",9,100,1
"241","ESV_022337","Bacteria, Verrucomicrobiota, Verrucomicrobiae, Chthoniobacterales, Chthoniobacteraceae, Chthoniobacter, ","OCOC-S (0-10)","",8,98.8,3
"242","ESV_022419","Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Hyphomicrobiaceae, Pedomicrobium, ","BCOC-S (0-10)","",16,100,1
"243","ESV_022419","Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Hyphomicrobiaceae, Pedomicrobium, ","BCOO-S (0-10)","",11,100,1
"244","ESV_022419","Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Hyphomicrobiaceae, Pedomicrobium, ","OCOC-S (0-10)","",14,100,1
"245","ESV_022425","Bacteria, Chloroflexi, KD4-96, , , , ","BCOC-S (0-10)","",8,99.2,13
"246","ESV_022468","Bacteria, Proteobacteria, Gammaproteobacteria, Burkholderiales, Nitrosomonadaceae, Ellin6067, ","BCOC-S (0-10)","",15,99.6,14
"247","ESV_022505","Bacteria, Actinobacteriota, Actinobacteria, Pseudonocardiales, Pseudonocardiaceae, Pseudonocardia, ","OCOC-S (0-10)","",8,100,2
"248","ESV_022519","Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Methyloligellaceae, uncultured, ","BCOC-S (0-10)","",10,100,1
"249","ESV_022559","Bacteria, Actinobacteriota, Thermoleophilia, Solirubrobacterales, Solirubrobacteraceae, Solirubrobacter, phytolaccae","BCOC-S (0-10)","",13,100,1
"250","ESV_022559","Bacteria, Actinobacteriota, Thermoleophilia, Solirubrobacterales, Solirubrobacteraceae, Solirubrobacter, phytolaccae","OCOC-S (0-10)","",8,100,1
"251","ESV_022636","Bacteria, Proteobacteria, Gammaproteobacteria, Burkholderiales, Nitrosomonadaceae, MND1, ","BCBC-D (30-40)","",22,99.6,12
"252","ESV_022733","Bacteria, Actinobacteriota, Actinobacteria, Corynebacteriales, Nocardiaceae, Nocardia, ","OCOO-S (0-10)","",10,100,5
"253","ESV_022797","Bacteria, Actinobacteriota, Thermoleophilia, Solirubrobacterales, Solirubrobacteraceae, Solirubrobacter, ","BCOC-S (0-10)","",26,100,1
"254","ESV_022886","Bacteria, Proteobacteria, Gammaproteobacteria, CCD24, , , ","BCBC-D (30-40)","",9,100,1
"255","ESV_022886","Bacteria, Proteobacteria, Gammaproteobacteria, CCD24, , , ","BCBC-S (0-10)","",9,100,1
"256","ESV_022886","Bacteria, Proteobacteria, Gammaproteobacteria, CCD24, , , ","BCOC-D (30-40)","",8,100,1
"257","ESV_022886","Bacteria, Proteobacteria, Gammaproteobacteria, CCD24, , , ","BCOC-S (0-10)","",54,100,1
"258","ESV_022886","Bacteria, Proteobacteria, Gammaproteobacteria, CCD24, , , ","BCOO-S (0-10)","",14,100,1
"259","ESV_022886","Bacteria, Proteobacteria, Gammaproteobacteria, CCD24, , , ","OCBC-S (0-10)","",18,100,1
"260","ESV_022886","Bacteria, Proteobacteria, Gammaproteobacteria, CCD24, , , ","OCOC-S (0-10)","",18,100,1
"261","ESV_022886","Bacteria, Proteobacteria, Gammaproteobacteria, CCD24, , , ","OCOO-S (0-10)","",9,100,1
"262","ESV_022890","Bacteria, Actinobacteriota, Actinobacteria, Micrococcales, Micrococcaceae, Arthrobacter, tumbae","BCOO-S (0-10)","",12,100,1
"263","ESV_022890","Bacteria, Actinobacteriota, Actinobacteria, Micrococcales, Micrococcaceae, Arthrobacter, tumbae","OCBC-S (0-10)","",9,100,1
"264","ESV_022890","Bacteria, Actinobacteriota, Actinobacteria, Micrococcales, Micrococcaceae, Arthrobacter, tumbae","OCOO-S (0-10)","",16,100,1
"265","ESV_023123","Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Rhizobiales Incertae Sedis, Bauldia, ","BCOO-D (30-40)","",9,98.8,7
"266","ESV_023123","Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Rhizobiales Incertae Sedis, Bauldia, ","OCOO-D (30-40)","",22,98.8,7
"267","ESV_023177","Bacteria, Bacteroidota, Bacteroidia, Chitinophagales, Chitinophagaceae, Flavisolibacter, ","OCOO-S (0-10)","",10,100,1
"268","ESV_023327","Bacteria, Acidobacteriota, Holophagae, Subgroup 7, , , ","BCBC-S (0-10)","",14,100,1
"269","ESV_023327","Bacteria, Acidobacteriota, Holophagae, Subgroup 7, , , ","BCOC-S (0-10)","",9,100,1
"270","ESV_023327","Bacteria, Acidobacteriota, Holophagae, Subgroup 7, , , ","OCOC-S (0-10)","",15,100,1
"271","ESV_023327","Bacteria, Acidobacteriota, Holophagae, Subgroup 7, , , ","OCOO-S (0-10)","",11,100,1
"272","ESV_023390","Bacteria, Actinobacteriota, Actinobacteria, Propionibacteriales, Nocardioidaceae, Nocardioides, ","BCOC-S (0-10)","",11,100,2
"273","ESV_023390","Bacteria, Actinobacteriota, Actinobacteria, Propionibacteriales, Nocardioidaceae, Nocardioides, ","OCOO-D (30-40)","",11,100,2
"274","ESV_023390","Bacteria, Actinobacteriota, Actinobacteria, Propionibacteriales, Nocardioidaceae, Nocardioides, ","OCOO-S (0-10)","",10,100,2
"275","ESV_023457","Bacteria, Acidobacteriota, Thermoanaerobaculia, Thermoanaerobaculales, Thermoanaerobaculaceae, Subgroup 10, ","OCOO-S (0-10)","",30,100,2
"276","ESV_023482","Bacteria, Actinobacteriota, Acidimicrobiia, Microtrichales, uncultured, , ","BCOC-S (0-10)","",10,100,1
"277","ESV_023482","Bacteria, Actinobacteriota, Acidimicrobiia, Microtrichales, uncultured, , ","OCOC-D (30-40)","",11,100,1
"278","ESV_023594","Bacteria, Proteobacteria, Alphaproteobacteria, Sphingomonadales, Sphingomonadaceae, Sphingomonas, ","OCOC-S (0-10)","",14,100,2
"279","ESV_023719","Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, KF-JG30-B3, , ","OCOO-D (30-40)","",8,99.2,13
"280","ESV_023728","Bacteria, Proteobacteria, Alphaproteobacteria, Sphingomonadales, Sphingomonadaceae, Sphingomonas, ","BCBC-S (0-10)","",11,100,1
"281","ESV_023728","Bacteria, Proteobacteria, Alphaproteobacteria, Sphingomonadales, Sphingomonadaceae, Sphingomonas, ","BCOC-S (0-10)","",31,100,1
"282","ESV_023728","Bacteria, Proteobacteria, Alphaproteobacteria, Sphingomonadales, Sphingomonadaceae, Sphingomonas, ","BCOO-S (0-10)","",13,100,1
"283","ESV_023728","Bacteria, Proteobacteria, Alphaproteobacteria, Sphingomonadales, Sphingomonadaceae, Sphingomonas, ","OCOC-S (0-10)","",43,100,1
"284","ESV_023728","Bacteria, Proteobacteria, Alphaproteobacteria, Sphingomonadales, Sphingomonadaceae, Sphingomonas, ","OCOO-S (0-10)","",17,100,1
"285","ESV_024158","Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Beijerinckiaceae, , ","OCBC-D (30-40)","",204,100,5
"286","ESV_024158","Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Beijerinckiaceae, , ","OCOC-D (30-40)","",29,100,5
"287","ESV_024183","Bacteria, Proteobacteria, Alphaproteobacteria, Defluviicoccales, uncultured, , ","OCOO-D (30-40)","",12,100,1
"288","ESV_025844","Bacteria, Verrucomicrobiota, Verrucomicrobiae, Opitutales, Opitutaceae, Cephaloticoccus, ","BCBC-S (0-10)","",13,100,1
"289","ESV_025844","Bacteria, Verrucomicrobiota, Verrucomicrobiae, Opitutales, Opitutaceae, Cephaloticoccus, ","BCOC-S (0-10)","",16,100,1
"290","ESV_025844","Bacteria, Verrucomicrobiota, Verrucomicrobiae, Opitutales, Opitutaceae, Cephaloticoccus, ","OCOC-S (0-10)","",8,100,1
"291","ESV_025848","Archaea, Crenarchaeota, Nitrososphaeria, Nitrosopumilales, Nitrosopumilaceae, , ","BCBC-D (30-40)","",40,100,2
"292","ESV_025848","Archaea, Crenarchaeota, Nitrososphaeria, Nitrosopumilales, Nitrosopumilaceae, , ","BCOO-D (30-40)","",52,100,2
"293","ESV_025848","Archaea, Crenarchaeota, Nitrososphaeria, Nitrosopumilales, Nitrosopumilaceae, , ","OCBC-D (30-40)","",65,100,2
"294","ESV_025848","Archaea, Crenarchaeota, Nitrososphaeria, Nitrosopumilales, Nitrosopumilaceae, , ","OCOC-D (30-40)","",68,100,2
"295","ESV_025848","Archaea, Crenarchaeota, Nitrososphaeria, Nitrosopumilales, Nitrosopumilaceae, , ","OCOO-D (30-40)","",73,100,2
"296","ESV_027615","Bacteria, Verrucomicrobiota, Verrucomicrobiae, Opitutales, Opitutaceae, , ","BCOO-D (30-40)","",12,100,2
"297","ESV_027615","Bacteria, Verrucomicrobiota, Verrucomicrobiae, Opitutales, Opitutaceae, , ","OCOC-D (30-40)","",20,100,2
"298","ESV_027615","Bacteria, Verrucomicrobiota, Verrucomicrobiae, Opitutales, Opitutaceae, , ","OCOO-D (30-40)","",23,100,2
"299","ESV_027642","Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Hyphomicrobiaceae, , ","OCOO-S (0-10)","",8,100,2
"300","ESV_027810","Bacteria, , , , , , ","BCBC-D (30-40)","",14,100,2
"301","ESV_028067","Bacteria, Chloroflexi, Chloroflexia, Thermomicrobiales, JG30-KF-CM45, , ","OCOO-D (30-40)","",8,99.6,4
"302","ESV_028077","Bacteria, Chloroflexi, Chloroflexia, Thermomicrobiales, JG30-KF-CM45, , ","BCOC-S (0-10)","",23,100,1
"303","ESV_034587","Bacteria, Actinobacteriota, Actinobacteria, Streptomycetales, Streptomycetaceae, Streptomyces, ","OCOC-D (30-40)","",9,100,20
"304","ESV_037649","Bacteria, Firmicutes, Bacilli, Thermoactinomycetales, Thermoactinomycetaceae, Planifilum, ","BCOC-S (0-10)","",9,100,2
"305","ESV_037671","Bacteria, Actinobacteriota, Actinobacteria, Propionibacteriales, Nocardioidaceae, Nocardioides, ","BCOC-S (0-10)","",11,100,1
"306","ESV_037671","Bacteria, Actinobacteriota, Actinobacteria, Propionibacteriales, Nocardioidaceae, Nocardioides, ","OCOC-S (0-10)","",16,100,1
"307","ESV_037671","Bacteria, Actinobacteriota, Actinobacteria, Propionibacteriales, Nocardioidaceae, Nocardioides, ","OCOO-S (0-10)","",14,100,1
"308","ESV_037672","Bacteria, Proteobacteria, Gammaproteobacteria, PLTA13, , , ","BCOC-S (0-10)","",8,99.6,9
"309","ESV_040154","Bacteria, Acidobacteriota, Vicinamibacteria, Vicinamibacterales, uncultured, , ","BCOC-S (0-10)","",19,100,1
"310","ESV_040154","Bacteria, Acidobacteriota, Vicinamibacteria, Vicinamibacterales, uncultured, , ","BCOO-S (0-10)","",10,100,1
"311","ESV_040154","Bacteria, Acidobacteriota, Vicinamibacteria, Vicinamibacterales, uncultured, , ","OCBC-S (0-10)","",8,100,1
"312","ESV_040154","Bacteria, Acidobacteriota, Vicinamibacteria, Vicinamibacterales, uncultured, , ","OCOC-S (0-10)","",17,100,1
"313","ESV_040154","Bacteria, Acidobacteriota, Vicinamibacteria, Vicinamibacterales, uncultured, , ","OCOO-S (0-10)","",10,100,1
"314","ESV_040158","Bacteria, Acidobacteriota, Vicinamibacteria, Vicinamibacterales, Vicinamibacteraceae, , ","BCBC-S (0-10)","",10,100,1
"315","ESV_040158","Bacteria, Acidobacteriota, Vicinamibacteria, Vicinamibacterales, Vicinamibacteraceae, , ","BCOC-S (0-10)","",8,100,1
"316","ESV_040158","Bacteria, Acidobacteriota, Vicinamibacteria, Vicinamibacterales, Vicinamibacteraceae, , ","OCOO-S (0-10)","",11,100,1
"317","ESV_040165","Bacteria, Chloroflexi, Chloroflexia, Thermomicrobiales, JG30-KF-CM45, , ","BCOC-S (0-10)","",8,99.6,3
"318","ESV_040165","Bacteria, Chloroflexi, Chloroflexia, Thermomicrobiales, JG30-KF-CM45, , ","OCOO-D (30-40)","",14,99.6,3
"319","ESV_040175","Bacteria, Acidobacteriota, Vicinamibacteria, Vicinamibacterales, uncultured, , ","BCBC-D (30-40)","",17,100,1
"320","ESV_040175","Bacteria, Acidobacteriota, Vicinamibacteria, Vicinamibacterales, uncultured, , ","BCBC-S (0-10)","",9,100,1
"321","ESV_040175","Bacteria, Acidobacteriota, Vicinamibacteria, Vicinamibacterales, uncultured, , ","BCOC-S (0-10)","",31,100,1
"322","ESV_040175","Bacteria, Acidobacteriota, Vicinamibacteria, Vicinamibacterales, uncultured, , ","BCOO-D (30-40)","",13,100,1
"323","ESV_040175","Bacteria, Acidobacteriota, Vicinamibacteria, Vicinamibacterales, uncultured, , ","OCOO-S (0-10)","",9,100,1
"324","ESV_040185","Bacteria, Acidobacteriota, Vicinamibacteria, Vicinamibacterales, Vicinamibacteraceae, , ","BCOC-S (0-10)","",28,100,1
"325","ESV_040186","Bacteria, Myxococcota, bacteriap25, , , , ","BCOC-D (30-40)","",16,99.6,2
"326","ESV_040188","Bacteria, Actinobacteriota, Thermoleophilia, , , , ","OCBC-D (30-40)","",14,99.6,17
"327","ESV_040191","Bacteria, Acidobacteriota, Acidobacteriae, Bryobacterales, Bryobacteraceae, Bryobacter, ","BCOC-S (0-10)","",8,100,1
"328","ESV_040191","Bacteria, Acidobacteriota, Acidobacteriae, Bryobacterales, Bryobacteraceae, Bryobacter, ","OCOC-S (0-10)","",9,100,1
"329","ESV_040191","Bacteria, Acidobacteriota, Acidobacteriae, Bryobacterales, Bryobacteraceae, Bryobacter, ","OCOO-S (0-10)","",16,100,1
"330","ESV_040197","Bacteria, Actinobacteriota, Actinobacteria, Streptomycetales, Streptomycetaceae, Streptomyces, ","BCBC-D (30-40)","",8,100,13
"331","ESV_040197","Bacteria, Actinobacteriota, Actinobacteria, Streptomycetales, Streptomycetaceae, Streptomyces, ","BCOC-S (0-10)","",38,100,13
"332","ESV_040197","Bacteria, Actinobacteriota, Actinobacteria, Streptomycetales, Streptomycetaceae, Streptomyces, ","OCOO-D (30-40)","",48,100,13
"333","ESV_040200","Bacteria, Actinobacteriota, , , , , ","BCBC-D (30-40)","",14,100,3
"334","ESV_040214","Bacteria, Proteobacteria, Gammaproteobacteria, Burkholderiales, Nitrosomonadaceae, MND1, ","BCOC-S (0-10)","",38,100,1
"335","ESV_040217","Bacteria, Acidobacteriota, Blastocatellia, Pyrinomonadales, Pyrinomonadaceae, RB41, ","BCBC-D (30-40)","",13,100,2
"336","ESV_040217","Bacteria, Acidobacteriota, Blastocatellia, Pyrinomonadales, Pyrinomonadaceae, RB41, ","BCOC-S (0-10)","",51,100,2
"337","ESV_040219","Bacteria, Acidobacteriota, Blastocatellia, Blastocatellales, Blastocatellaceae, Aridibacter, famidurans","OCOC-S (0-10)","",8,100,1
"338","ESV_040220","Bacteria, Acidobacteriota, Vicinamibacteria, Vicinamibacterales, Vicinamibacteraceae, , ","BCOC-S (0-10)","",12,100,1
"339","ESV_040225","Bacteria, Proteobacteria, Alphaproteobacteria, Reyranellales, Reyranellaceae, Reyranella, soli","BCOC-S (0-10)","",8,100,1
"340","ESV_040229","Bacteria, Acidobacteriota, Vicinamibacteria, Vicinamibacterales, Vicinamibacteraceae, Vicinamibacter, ","BCOC-S (0-10)","",23,100,1
