"","date","year","season","site","site_type","sample_type","year_samples","season_samples","site_samples","group","organisms_L"
"337",2018-04-27,2018,"spring","NMC","slough","FB250",98,124,21,"beetles",0
"338",2018-04-27,2018,"spring","NMC","slough","FB250",98,124,21,"dragonfly",0
"339",2018-04-27,2018,"spring","NMC","slough","FB250",98,124,21,"larvae",0
"340",2018-04-27,2018,"spring","NMC","slough","FB250",98,124,21,"ept",0
"341",2018-05-11,2018,"spring","NMC","slough","FB250",98,124,21,"flies",0
"342",2018-05-11,2018,"spring","NMC","slough","FB250",98,124,21,"boaters",2
"343",2018-05-11,2018,"spring","NMC","slough","FB250",98,124,21,"mites",0
"344",2018-05-11,2018,"spring","NMC","slough","FB250",98,124,21,"crustaceans",23
"345",2018-05-11,2018,"spring","NMC","slough","FB250",98,124,21,"worms",0
"346",2018-05-11,2018,"spring","NMC","slough","FB250",98,124,21,"mollusks",0
"347",2018-05-11,2018,"spring","NMC","slough","FB250",98,124,21,"beetles",0
"348",2018-05-11,2018,"spring","NMC","slough","FB250",98,124,21,"dragonfly",0
"349",2018-05-11,2018,"spring","NMC","slough","FB250",98,124,21,"larvae",0
"350",2018-05-11,2018,"spring","NMC","slough","FB250",98,124,21,"ept",0
"351",2018-05-25,2018,"spring","NMC","slough","FB250",98,124,21,"flies",0
"352",2018-05-25,2018,"spring","NMC","slough","FB250",98,124,21,"boaters",1
"353",2018-05-25,2018,"spring","NMC","slough","FB250",98,124,21,"mites",0
"354",2018-05-25,2018,"spring","NMC","slough","FB250",98,124,21,"crustaceans",20
"355",2018-05-25,2018,"spring","NMC","slough","FB250",98,124,21,"worms",0
"356",2018-05-25,2018,"spring","NMC","slough","FB250",98,124,21,"mollusks",0
"357",2018-05-25,2018,"spring","NMC","slough","FB250",98,124,21,"beetles",0
"358",2018-05-25,2018,"spring","NMC","slough","FB250",98,124,21,"dragonfly",0
"359",2018-05-25,2018,"spring","NMC","slough","FB250",98,124,21,"larvae",0
"360",2018-05-25,2018,"spring","NMC","slough","FB250",98,124,21,"ept",0
"361",2018-08-08,2018,"summer","NMC","slough","FB250",98,55,21,"flies",1
"362",2018-08-08,2018,"summer","NMC","slough","FB250",98,55,21,"boaters",0
"363",2018-08-08,2018,"summer","NMC","slough","FB250",98,55,21,"mites",0
"364",2018-08-08,2018,"summer","NMC","slough","FB250",98,55,21,"crustaceans",58
"365",2018-08-08,2018,"summer","NMC","slough","FB250",98,55,21,"worms",0
"366",2018-08-08,2018,"summer","NMC","slough","FB250",98,55,21,"mollusks",0
"367",2018-08-08,2018,"summer","NMC","slough","FB250",98,55,21,"beetles",0
"368",2018-08-08,2018,"summer","NMC","slough","FB250",98,55,21,"dragonfly",0
"369",2018-08-08,2018,"summer","NMC","slough","FB250",98,55,21,"larvae",0
"370",2018-08-08,2018,"summer","NMC","slough","FB250",98,55,21,"ept",0
"371",2018-09-25,2018,"fall","NMC","slough","FB250",98,65,21,"flies",0
"372",2018-09-25,2018,"fall","NMC","slough","FB250",98,65,21,"boaters",0
"373",2018-09-25,2018,"fall","NMC","slough","FB250",98,65,21,"mites",0
"374",2018-09-25,2018,"fall","NMC","slough","FB250",98,65,21,"crustaceans",0
"375",2018-09-25,2018,"fall","NMC","slough","FB250",98,65,21,"worms",0
"376",2018-09-25,2018,"fall","NMC","slough","FB250",98,65,21,"mollusks",0
"377",2018-09-25,2018,"fall","NMC","slough","FB250",98,65,21,"beetles",0
"378",2018-09-25,2018,"fall","NMC","slough","FB250",98,65,21,"dragonfly",0
"379",2018-09-25,2018,"fall","NMC","slough","FB250",98,65,21,"larvae",0
"380",2018-09-25,2018,"fall","NMC","slough","FB250",98,65,21,"ept",0
"381",2018-09-28,2018,"fall","NMC","slough","FB250",98,65,21,"flies",0
"382",2018-09-28,2018,"fall","NMC","slough","FB250",98,65,21,"boaters",0
"383",2018-09-28,2018,"fall","NMC","slough","FB250",98,65,21,"mites",0
"384",2018-09-28,2018,"fall","NMC","slough","FB250",98,65,21,"crustaceans",0
"385",2018-09-28,2018,"fall","NMC","slough","FB250",98,65,21,"worms",0
"386",2018-09-28,2018,"fall","NMC","slough","FB250",98,65,21,"mollusks",0
"387",2018-09-28,2018,"fall","NMC","slough","FB250",98,65,21,"beetles",0
"388",2018-09-28,2018,"fall","NMC","slough","FB250",98,65,21,"dragonfly",0
"389",2018-09-28,2018,"fall","NMC","slough","FB250",98,65,21,"larvae",0
"390",2018-09-28,2018,"fall","NMC","slough","FB250",98,65,21,"ept",0
"391",2018-11-02,2018,"fall","NMC","slough","FB250",98,65,21,"flies",0
"392",2018-11-02,2018,"fall","NMC","slough","FB250",98,65,21,"boaters",6
"393",2018-11-02,2018,"fall","NMC","slough","FB250",98,65,21,"mites",0
"394",2018-11-02,2018,"fall","NMC","slough","FB250",98,65,21,"crustaceans",1
"395",2018-11-02,2018,"fall","NMC","slough","FB250",98,65,21,"worms",0
"396",2018-11-02,2018,"fall","NMC","slough","FB250",98,65,21,"mollusks",0
"397",2018-11-02,2018,"fall","NMC","slough","FB250",98,65,21,"beetles",0
"398",2018-11-02,2018,"fall","NMC","slough","FB250",98,65,21,"dragonfly",0
"399",2018-11-02,2018,"fall","NMC","slough","FB250",98,65,21,"larvae",0
"400",2018-11-02,2018,"fall","NMC","slough","FB250",98,65,21,"ept",0
"401",2018-12-08,2018,"winter","NMC","slough","FB250",98,99,21,"flies",0
"402",2018-12-08,2018,"winter","NMC","slough","FB250",98,99,21,"boaters",3
"403",2018-12-08,2018,"winter","NMC","slough","FB250",98,99,21,"mites",0
"404",2018-12-08,2018,"winter","NMC","slough","FB250",98,99,21,"crustaceans",53
"405",2018-12-08,2018,"winter","NMC","slough","FB250",98,99,21,"worms",0
"406",2018-12-08,2018,"winter","NMC","slough","FB250",98,99,21,"mollusks",0
"407",2018-12-08,2018,"winter","NMC","slough","FB250",98,99,21,"beetles",0
"408",2018-12-08,2018,"winter","NMC","slough","FB250",98,99,21,"dragonfly",0
"409",2018-12-08,2018,"winter","NMC","slough","FB250",98,99,21,"larvae",0
"410",2018-12-08,2018,"winter","NMC","slough","FB250",98,99,21,"ept",0
"411",2018-12-30,2018,"winter","NMC","slough","FB250",98,99,21,"flies",0
"412",2018-12-30,2018,"winter","NMC","slough","FB250",98,99,21,"boaters",3
"413",2018-12-30,2018,"winter","NMC","slough","FB250",98,99,21,"mites",0
"414",2018-12-30,2018,"winter","NMC","slough","FB250",98,99,21,"crustaceans",65
"415",2018-12-30,2018,"winter","NMC","slough","FB250",98,99,21,"worms",0
"416",2018-12-30,2018,"winter","NMC","slough","FB250",98,99,21,"mollusks",0
"417",2018-12-30,2018,"winter","NMC","slough","FB250",98,99,21,"beetles",0
"418",2018-12-30,2018,"winter","NMC","slough","FB250",98,99,21,"dragonfly",0
"419",2018-12-30,2018,"winter","NMC","slough","FB250",98,99,21,"larvae",0
"420",2018-12-30,2018,"winter","NMC","slough","FB250",98,99,21,"ept",0
"421",2018-03-09,2018,"spring","NPB","slough","FB250",98,124,21,"flies",0
"422",2018-03-09,2018,"spring","NPB","slough","FB250",98,124,21,"boaters",1
"423",2018-03-09,2018,"spring","NPB","slough","FB250",98,124,21,"mites",0
"424",2018-03-09,2018,"spring","NPB","slough","FB250",98,124,21,"crustaceans",31
"425",2018-03-09,2018,"spring","NPB","slough","FB250",98,124,21,"worms",0
"426",2018-03-09,2018,"spring","NPB","slough","FB250",98,124,21,"mollusks",0
"427",2018-03-09,2018,"spring","NPB","slough","FB250",98,124,21,"beetles",0
"428",2018-03-09,2018,"spring","NPB","slough","FB250",98,124,21,"dragonfly",0
"429",2018-03-09,2018,"spring","NPB","slough","FB250",98,124,21,"larvae",0
"430",2018-03-09,2018,"spring","NPB","slough","FB250",98,124,21,"ept",0
"431",2018-05-11,2018,"spring","NPB","slough","FB250",98,124,21,"flies",0
"432",2018-05-11,2018,"spring","NPB","slough","FB250",98,124,21,"boaters",2
"433",2018-05-11,2018,"spring","NPB","slough","FB250",98,124,21,"mites",0
"434",2018-05-11,2018,"spring","NPB","slough","FB250",98,124,21,"crustaceans",330
"435",2018-05-11,2018,"spring","NPB","slough","FB250",98,124,21,"worms",0
"436",2018-05-11,2018,"spring","NPB","slough","FB250",98,124,21,"mollusks",0
"437",2018-05-11,2018,"spring","NPB","slough","FB250",98,124,21,"beetles",0
"438",2018-05-11,2018,"spring","NPB","slough","FB250",98,124,21,"dragonfly",0
"439",2018-05-11,2018,"spring","NPB","slough","FB250",98,124,21,"larvae",0
"440",2018-05-11,2018,"spring","NPB","slough","FB250",98,124,21,"ept",0
"441",2018-09-28,2018,"fall","NPB","slough","FB250",98,65,21,"flies",0
"442",2018-09-28,2018,"fall","NPB","slough","FB250",98,65,21,"boaters",0
"443",2018-09-28,2018,"fall","NPB","slough","FB250",98,65,21,"mites",0
"444",2018-09-28,2018,"fall","NPB","slough","FB250",98,65,21,"crustaceans",9
"445",2018-09-28,2018,"fall","NPB","slough","FB250",98,65,21,"worms",0
"446",2018-09-28,2018,"fall","NPB","slough","FB250",98,65,21,"mollusks",0
"447",2018-09-28,2018,"fall","NPB","slough","FB250",98,65,21,"beetles",0
"448",2018-09-28,2018,"fall","NPB","slough","FB250",98,65,21,"dragonfly",0
"449",2018-09-28,2018,"fall","NPB","slough","FB250",98,65,21,"larvae",0
"450",2018-09-28,2018,"fall","NPB","slough","FB250",98,65,21,"ept",0
"451",2018-11-02,2018,"fall","NPB","slough","FB250",98,65,21,"flies",0
"452",2018-11-02,2018,"fall","NPB","slough","FB250",98,65,21,"boaters",8
"453",2018-11-02,2018,"fall","NPB","slough","FB250",98,65,21,"mites",0
"454",2018-11-02,2018,"fall","NPB","slough","FB250",98,65,21,"crustaceans",4
"455",2018-11-02,2018,"fall","NPB","slough","FB250",98,65,21,"worms",0
"456",2018-11-02,2018,"fall","NPB","slough","FB250",98,65,21,"mollusks",0
"457",2018-11-02,2018,"fall","NPB","slough","FB250",98,65,21,"beetles",0
"458",2018-11-02,2018,"fall","NPB","slough","FB250",98,65,21,"dragonfly",0
"459",2018-11-02,2018,"fall","NPB","slough","FB250",98,65,21,"larvae",0
"460",2018-11-02,2018,"fall","NPB","slough","FB250",98,65,21,"ept",0
"461",2018-12-08,2018,"winter","NPB","slough","FB250",98,99,21,"flies",0
"462",2018-12-08,2018,"winter","NPB","slough","FB250",98,99,21,"boaters",2
"463",2018-12-08,2018,"winter","NPB","slough","FB250",98,99,21,"mites",0
"464",2018-12-08,2018,"winter","NPB","slough","FB250",98,99,21,"crustaceans",81
"465",2018-12-08,2018,"winter","NPB","slough","FB250",98,99,21,"worms",0
"466",2018-12-08,2018,"winter","NPB","slough","FB250",98,99,21,"mollusks",0
"467",2018-12-08,2018,"winter","NPB","slough","FB250",98,99,21,"beetles",0
"468",2018-12-08,2018,"winter","NPB","slough","FB250",98,99,21,"dragonfly",0
"469",2018-12-08,2018,"winter","NPB","slough","FB250",98,99,21,"larvae",0
"470",2018-12-08,2018,"winter","NPB","slough","FB250",98,99,21,"ept",0
"471",2018-12-30,2018,"winter","NPB","slough","FB250",98,99,21,"flies",0
"472",2018-12-30,2018,"winter","NPB","slough","FB250",98,99,21,"boaters",1
"473",2018-12-30,2018,"winter","NPB","slough","FB250",98,99,21,"mites",0
"474",2018-12-30,2018,"winter","NPB","slough","FB250",98,99,21,"crustaceans",345
"475",2018-12-30,2018,"winter","NPB","slough","FB250",98,99,21,"worms",0
"476",2018-12-30,2018,"winter","NPB","slough","FB250",98,99,21,"mollusks",0
"477",2018-12-30,2018,"winter","NPB","slough","FB250",98,99,21,"beetles",0
"478",2018-12-30,2018,"winter","NPB","slough","FB250",98,99,21,"dragonfly",0
"479",2018-12-30,2018,"winter","NPB","slough","FB250",98,99,21,"larvae",0
"480",2018-12-30,2018,"winter","NPB","slough","FB250",98,99,21,"ept",0
"481",2018-03-09,2018,"spring","NVBR","slough","FB250",98,124,23,"flies",0
"482",2018-03-09,2018,"spring","NVBR","slough","FB250",98,124,23,"boaters",4
"483",2018-03-09,2018,"spring","NVBR","slough","FB250",98,124,23,"mites",0
"484",2018-03-09,2018,"spring","NVBR","slough","FB250",98,124,23,"crustaceans",601
"485",2018-03-09,2018,"spring","NVBR","slough","FB250",98,124,23,"worms",0
"486",2018-03-09,2018,"spring","NVBR","slough","FB250",98,124,23,"mollusks",0
"487",2018-03-09,2018,"spring","NVBR","slough","FB250",98,124,23,"beetles",0
"488",2018-03-09,2018,"spring","NVBR","slough","FB250",98,124,23,"dragonfly",0
"489",2018-03-09,2018,"spring","NVBR","slough","FB250",98,124,23,"larvae",0
"490",2018-03-09,2018,"spring","NVBR","slough","FB250",98,124,23,"ept",0
"491",2018-04-11,2018,"spring","NVBR","slough","FB250",98,124,23,"flies",0
"492",2018-04-11,2018,"spring","NVBR","slough","FB250",98,124,23,"boaters",0
"493",2018-04-11,2018,"spring","NVBR","slough","FB250",98,124,23,"mites",0
"494",2018-04-11,2018,"spring","NVBR","slough","FB250",98,124,23,"crustaceans",116
"495",2018-04-11,2018,"spring","NVBR","slough","FB250",98,124,23,"worms",0
"496",2018-04-11,2018,"spring","NVBR","slough","FB250",98,124,23,"mollusks",0
"497",2018-04-11,2018,"spring","NVBR","slough","FB250",98,124,23,"beetles",0
"498",2018-04-11,2018,"spring","NVBR","slough","FB250",98,124,23,"dragonfly",0
"499",2018-04-11,2018,"spring","NVBR","slough","FB250",98,124,23,"larvae",0
"500",2018-04-11,2018,"spring","NVBR","slough","FB250",98,124,23,"ept",0
"501",2018-05-14,2018,"spring","NVBR","slough","FB250",98,124,23,"flies",0
"502",2018-05-14,2018,"spring","NVBR","slough","FB250",98,124,23,"boaters",3
"503",2018-05-14,2018,"spring","NVBR","slough","FB250",98,124,23,"mites",0
"504",2018-05-14,2018,"spring","NVBR","slough","FB250",98,124,23,"crustaceans",7
"505",2018-05-14,2018,"spring","NVBR","slough","FB250",98,124,23,"worms",0
"506",2018-05-14,2018,"spring","NVBR","slough","FB250",98,124,23,"mollusks",0
"507",2018-05-14,2018,"spring","NVBR","slough","FB250",98,124,23,"beetles",0
"508",2018-05-14,2018,"spring","NVBR","slough","FB250",98,124,23,"dragonfly",0
"509",2018-05-14,2018,"spring","NVBR","slough","FB250",98,124,23,"larvae",0
"510",2018-05-14,2018,"spring","NVBR","slough","FB250",98,124,23,"ept",0
"511",2018-05-18,2018,"spring","NVBR","slough","FB250",98,124,23,"flies",0
"512",2018-05-18,2018,"spring","NVBR","slough","FB250",98,124,23,"boaters",5
"513",2018-05-18,2018,"spring","NVBR","slough","FB250",98,124,23,"mites",0
"514",2018-05-18,2018,"spring","NVBR","slough","FB250",98,124,23,"crustaceans",6
"515",2018-05-18,2018,"spring","NVBR","slough","FB250",98,124,23,"worms",0
"516",2018-05-18,2018,"spring","NVBR","slough","FB250",98,124,23,"mollusks",0
"517",2018-05-18,2018,"spring","NVBR","slough","FB250",98,124,23,"beetles",0
"518",2018-05-18,2018,"spring","NVBR","slough","FB250",98,124,23,"dragonfly",0
"519",2018-05-18,2018,"spring","NVBR","slough","FB250",98,124,23,"larvae",0
"520",2018-05-18,2018,"spring","NVBR","slough","FB250",98,124,23,"ept",0
"521",2018-05-21,2018,"spring","NVBR","slough","FB250",98,124,23,"flies",0
"522",2018-05-21,2018,"spring","NVBR","slough","FB250",98,124,23,"boaters",5
"523",2018-05-21,2018,"spring","NVBR","slough","FB250",98,124,23,"mites",0
"524",2018-05-21,2018,"spring","NVBR","slough","FB250",98,124,23,"crustaceans",9
"525",2018-05-21,2018,"spring","NVBR","slough","FB250",98,124,23,"worms",0
"526",2018-05-21,2018,"spring","NVBR","slough","FB250",98,124,23,"mollusks",0
"527",2018-05-21,2018,"spring","NVBR","slough","FB250",98,124,23,"beetles",0
"528",2018-05-21,2018,"spring","NVBR","slough","FB250",98,124,23,"dragonfly",0
"529",2018-05-21,2018,"spring","NVBR","slough","FB250",98,124,23,"larvae",0
"530",2018-05-21,2018,"spring","NVBR","slough","FB250",98,124,23,"ept",0
"531",2018-08-24,2018,"summer","NVBR","slough","FB250",98,55,23,"flies",0
"532",2018-08-24,2018,"summer","NVBR","slough","FB250",98,55,23,"boaters",0
"533",2018-08-24,2018,"summer","NVBR","slough","FB250",98,55,23,"mites",0
"534",2018-08-24,2018,"summer","NVBR","slough","FB250",98,55,23,"crustaceans",16
"535",2018-08-24,2018,"summer","NVBR","slough","FB250",98,55,23,"worms",0
"536",2018-08-24,2018,"summer","NVBR","slough","FB250",98,55,23,"mollusks",0
"537",2018-08-24,2018,"summer","NVBR","slough","FB250",98,55,23,"beetles",0
"538",2018-08-24,2018,"summer","NVBR","slough","FB250",98,55,23,"dragonfly",0
"539",2018-08-24,2018,"summer","NVBR","slough","FB250",98,55,23,"larvae",0
"540",2018-08-24,2018,"summer","NVBR","slough","FB250",98,55,23,"ept",0
"541",2018-09-28,2018,"fall","NVBR","slough","FB250",98,65,23,"flies",0
"542",2018-09-28,2018,"fall","NVBR","slough","FB250",98,65,23,"boaters",11
"543",2018-09-28,2018,"fall","NVBR","slough","FB250",98,65,23,"mites",0
"544",2018-09-28,2018,"fall","NVBR","slough","FB250",98,65,23,"crustaceans",45
"545",2018-09-28,2018,"fall","NVBR","slough","FB250",98,65,23,"worms",0
"546",2018-09-28,2018,"fall","NVBR","slough","FB250",98,65,23,"mollusks",0
"547",2018-09-28,2018,"fall","NVBR","slough","FB250",98,65,23,"beetles",0
"548",2018-09-28,2018,"fall","NVBR","slough","FB250",98,65,23,"dragonfly",0
"549",2018-09-28,2018,"fall","NVBR","slough","FB250",98,65,23,"larvae",0
"550",2018-09-28,2018,"fall","NVBR","slough","FB250",98,65,23,"ept",0
"551",2018-10-24,2018,"fall","NVBR","slough","FB250",98,65,23,"flies",0
"552",2018-10-24,2018,"fall","NVBR","slough","FB250",98,65,23,"boaters",1
"553",2018-10-24,2018,"fall","NVBR","slough","FB250",98,65,23,"mites",0
"554",2018-10-24,2018,"fall","NVBR","slough","FB250",98,65,23,"crustaceans",2
"555",2018-10-24,2018,"fall","NVBR","slough","FB250",98,65,23,"worms",0
"556",2018-10-24,2018,"fall","NVBR","slough","FB250",98,65,23,"mollusks",0
"557",2018-10-24,2018,"fall","NVBR","slough","FB250",98,65,23,"beetles",0
"558",2018-10-24,2018,"fall","NVBR","slough","FB250",98,65,23,"dragonfly",0
"559",2018-10-24,2018,"fall","NVBR","slough","FB250",98,65,23,"larvae",0
"560",2018-10-24,2018,"fall","NVBR","slough","FB250",98,65,23,"ept",0
"561",2018-12-04,2018,"winter","NVBR","slough","FB250",98,99,23,"flies",0
"562",2018-12-04,2018,"winter","NVBR","slough","FB250",98,99,23,"boaters",1
"563",2018-12-04,2018,"winter","NVBR","slough","FB250",98,99,23,"mites",0
"564",2018-12-04,2018,"winter","NVBR","slough","FB250",98,99,23,"crustaceans",1
"565",2018-12-04,2018,"winter","NVBR","slough","FB250",98,99,23,"worms",0
"566",2018-12-04,2018,"winter","NVBR","slough","FB250",98,99,23,"mollusks",0
"567",2018-12-04,2018,"winter","NVBR","slough","FB250",98,99,23,"beetles",0
"568",2018-12-04,2018,"winter","NVBR","slough","FB250",98,99,23,"dragonfly",0
"569",2018-12-04,2018,"winter","NVBR","slough","FB250",98,99,23,"larvae",0
"570",2018-12-04,2018,"winter","NVBR","slough","FB250",98,99,23,"ept",0
"571",2018-12-30,2018,"winter","NVBR","slough","FB250",98,99,23,"flies",0
"572",2018-12-30,2018,"winter","NVBR","slough","FB250",98,99,23,"boaters",5
"573",2018-12-30,2018,"winter","NVBR","slough","FB250",98,99,23,"mites",0
"574",2018-12-30,2018,"winter","NVBR","slough","FB250",98,99,23,"crustaceans",139
"575",2018-12-30,2018,"winter","NVBR","slough","FB250",98,99,23,"worms",0
"576",2018-12-30,2018,"winter","NVBR","slough","FB250",98,99,23,"mollusks",0
"577",2018-12-30,2018,"winter","NVBR","slough","FB250",98,99,23,"beetles",0
"578",2018-12-30,2018,"winter","NVBR","slough","FB250",98,99,23,"dragonfly",0
"579",2018-12-30,2018,"winter","NVBR","slough","FB250",98,99,23,"larvae",0
"580",2018-12-30,2018,"winter","NVBR","slough","FB250",98,99,23,"ept",0
"581",2018-04-20,2018,"spring","NVP2","pool","FB250",98,124,4,"flies",0
"582",2018-04-20,2018,"spring","NVP2","pool","FB250",98,124,4,"boaters",1
"583",2018-04-20,2018,"spring","NVP2","pool","FB250",98,124,4,"mites",0
"584",2018-04-20,2018,"spring","NVP2","pool","FB250",98,124,4,"crustaceans",151
"585",2018-04-20,2018,"spring","NVP2","pool","FB250",98,124,4,"worms",0
"586",2018-04-20,2018,"spring","NVP2","pool","FB250",98,124,4,"mollusks",0
"587",2018-04-20,2018,"spring","NVP2","pool","FB250",98,124,4,"beetles",0
"588",2018-04-20,2018,"spring","NVP2","pool","FB250",98,124,4,"dragonfly",0
"589",2018-04-20,2018,"spring","NVP2","pool","FB250",98,124,4,"larvae",0
"590",2018-04-20,2018,"spring","NVP2","pool","FB250",98,124,4,"ept",0
"591",2018-05-24,2018,"spring","NVP2","pool","FB250",98,124,4,"flies",2
"592",2018-05-24,2018,"spring","NVP2","pool","FB250",98,124,4,"boaters",1
"593",2018-05-24,2018,"spring","NVP2","pool","FB250",98,124,4,"mites",0
"594",2018-05-24,2018,"spring","NVP2","pool","FB250",98,124,4,"crustaceans",37
"595",2018-05-24,2018,"spring","NVP2","pool","FB250",98,124,4,"worms",0
"596",2018-05-24,2018,"spring","NVP2","pool","FB250",98,124,4,"mollusks",0
"597",2018-05-24,2018,"spring","NVP2","pool","FB250",98,124,4,"beetles",0
"598",2018-05-24,2018,"spring","NVP2","pool","FB250",98,124,4,"dragonfly",0
"599",2018-05-24,2018,"spring","NVP2","pool","FB250",98,124,4,"larvae",0
"600",2018-05-24,2018,"spring","NVP2","pool","FB250",98,124,4,"ept",0
"601",2018-04-20,2018,"spring","NVP4","pool","FB250",98,124,6,"flies",0
