"","date","year","season","breach_status","site","site_name","site_type","site_reserve","site_desc","sample_type","filter_method","DO_mg_L","DO_pct","cond_spec_mS_cm","sal_ppt","temp_c","baro_mm_Hg","pH","total","taxa","organisms_L","organisms_L_season","organisms_L_year","organisms_L_site","organisms_L_log","organisms_L_season_log","organisms_L_year_log","organisms_L_site_log"
"122",2018-08-24,2018,"summer","closed","VBR1","South of Venoco Bridge","slough","COPR","Slough in COPR","FB250","7.5 liters",NA,69,113,88.2,23,762,NA,7.4,"hemiptera_notonectidae",0,0,0,0,0,0,0,0
"123",2018-08-24,2018,"summer","closed","VBR1","South of Venoco Bridge","slough","COPR","Slough in COPR","FB250","7.5 liters",NA,69,113,88.2,23,762,NA,7.4,"odonate",0,0,0,0,0,0,0,0
"124",2018-08-24,2018,"summer","closed","VBR1","South of Venoco Bridge","slough","COPR","Slough in COPR","FB250","7.5 liters",NA,69,113,88.2,23,762,NA,7.4,"collembola_springtail",0,0,0,0,0,0,0,0
"125",2018-08-24,2018,"summer","closed","VBR1","South of Venoco Bridge","slough","COPR","Slough in COPR","FB250","7.5 liters",NA,69,113,88.2,23,762,NA,7.4,"arachnida_acari",0,0,0,0,0,0,0,0
"126",2018-09-26,2018,"fall","closed","NEC","East Channel","slough","NCOS","Slough in NCOS","FB250","7.5 liters",NA,143,117,76.7,31.3,760,NA,8,"ostracod",0,0,0,0,0,0,0,0
"127",2018-09-26,2018,"fall","closed","NEC","East Channel","slough","NCOS","Slough in NCOS","FB250","7.5 liters",NA,143,117,76.7,31.3,760,NA,8,"copepod",5.9,0.118,0.0893939393939394,0.245833333333333,1.93152141160321,0.111541374732908,0.0856215227005754,0.219804650048695
"128",2018-09-26,2018,"fall","closed","NEC","East Channel","slough","NCOS","Slough in NCOS","FB250","7.5 liters",NA,143,117,76.7,31.3,760,NA,8,"amphipod",0,0,0,0,0,0,0,0
"129",2018-09-26,2018,"fall","closed","NEC","East Channel","slough","NCOS","Slough in NCOS","FB250","7.5 liters",NA,143,117,76.7,31.3,760,NA,8,"cladocera",0,0,0,0,0,0,0,0
"130",2018-09-26,2018,"fall","closed","NEC","East Channel","slough","NCOS","Slough in NCOS","FB250","7.5 liters",NA,143,117,76.7,31.3,760,NA,8,"clam_shrimp",0,0,0,0,0,0,0,0
"131",2018-09-26,2018,"fall","closed","NEC","East Channel","slough","NCOS","Slough in NCOS","FB250","7.5 liters",NA,143,117,76.7,31.3,760,NA,8,"annelida_oligochaete",0,0,0,0,0,0,0,0
"132",2018-09-26,2018,"fall","closed","NEC","East Channel","slough","NCOS","Slough in NCOS","FB250","7.5 liters",NA,143,117,76.7,31.3,760,NA,8,"annelida_polychaete",0,0,0,0,0,0,0,0
"133",2018-09-26,2018,"fall","closed","NEC","East Channel","slough","NCOS","Slough in NCOS","FB250","7.5 liters",NA,143,117,76.7,31.3,760,NA,8,"nematode",0,0,0,0,0,0,0,0
"134",2018-09-26,2018,"fall","closed","NEC","East Channel","slough","NCOS","Slough in NCOS","FB250","7.5 liters",NA,143,117,76.7,31.3,760,NA,8,"gastropod_snail",0,0,0,0,0,0,0,0
"135",2018-09-26,2018,"fall","closed","NEC","East Channel","slough","NCOS","Slough in NCOS","FB250","7.5 liters",NA,143,117,76.7,31.3,760,NA,8,"coleoptera_sp",0.1,0.002,0.00151515151515152,0.00416666666666667,0.0953101798043249,0.00199800266267306,0.00151400483121501,0.00415801014866368
"136",2018-09-26,2018,"fall","closed","NEC","East Channel","slough","NCOS","Slough in NCOS","FB250","7.5 liters",NA,143,117,76.7,31.3,760,NA,8,"coleoptera_hydrophilidae",0,0,0,0,0,0,0,0
"137",2018-09-26,2018,"fall","closed","NEC","East Channel","slough","NCOS","Slough in NCOS","FB250","7.5 liters",NA,143,117,76.7,31.3,760,NA,8,"coleoptera_dytiscidae",0,0,0,0,0,0,0,0
"138",2018-09-26,2018,"fall","closed","NEC","East Channel","slough","NCOS","Slough in NCOS","FB250","7.5 liters",NA,143,117,76.7,31.3,760,NA,8,"coleoptera_hydraenidae",0,0,0,0,0,0,0,0
"139",2018-09-26,2018,"fall","closed","NEC","East Channel","slough","NCOS","Slough in NCOS","FB250","7.5 liters",NA,143,117,76.7,31.3,760,NA,8,"dipteran_sp",0,0,0,0,0,0,0,0
"140",2018-09-26,2018,"fall","closed","NEC","East Channel","slough","NCOS","Slough in NCOS","FB250","7.5 liters",NA,143,117,76.7,31.3,760,NA,8,"diptera_chironomid",0,0,0,0,0,0,0,0
"141",2018-09-26,2018,"fall","closed","NEC","East Channel","slough","NCOS","Slough in NCOS","FB250","7.5 liters",NA,143,117,76.7,31.3,760,NA,8,"diptera_ceratopogonidae",0.9,0.018,0.0136363636363636,0.0375,0.641853886172395,0.017839918128331,0.0135442251077573,0.0368139731227164
"142",2018-09-26,2018,"fall","closed","NEC","East Channel","slough","NCOS","Slough in NCOS","FB250","7.5 liters",NA,143,117,76.7,31.3,760,NA,8,"diptera_ephydridae",0,0,0,0,0,0,0,0
"143",2018-09-26,2018,"fall","closed","NEC","East Channel","slough","NCOS","Slough in NCOS","FB250","7.5 liters",NA,143,117,76.7,31.3,760,NA,8,"diptera_stratiomyidae",0,0,0,0,0,0,0,0
"144",2018-09-26,2018,"fall","closed","NEC","East Channel","slough","NCOS","Slough in NCOS","FB250","7.5 liters",NA,143,117,76.7,31.3,760,NA,8,"diptera_culicidae",0,0,0,0,0,0,0,0
"145",2018-09-26,2018,"fall","closed","NEC","East Channel","slough","NCOS","Slough in NCOS","FB250","7.5 liters",NA,143,117,76.7,31.3,760,NA,8,"ephemeroptera",0,0,0,0,0,0,0,0
"146",2018-09-26,2018,"fall","closed","NEC","East Channel","slough","NCOS","Slough in NCOS","FB250","7.5 liters",NA,143,117,76.7,31.3,760,NA,8,"hemiptera_corixidae_boatman",1.1,0.022,0.0166666666666667,0.0458333333333333,0.741937344729377,0.0217614917815127,0.0165293019512105,0.0448140157897926
"147",2018-09-26,2018,"fall","closed","NEC","East Channel","slough","NCOS","Slough in NCOS","FB250","7.5 liters",NA,143,117,76.7,31.3,760,NA,8,"hemiptera_notonectidae",0,0,0,0,0,0,0,0
"148",2018-09-26,2018,"fall","closed","NEC","East Channel","slough","NCOS","Slough in NCOS","FB250","7.5 liters",NA,143,117,76.7,31.3,760,NA,8,"odonate",0,0,0,0,0,0,0,0
"149",2018-09-26,2018,"fall","closed","NEC","East Channel","slough","NCOS","Slough in NCOS","FB250","7.5 liters",NA,143,117,76.7,31.3,760,NA,8,"collembola_springtail",0,0,0,0,0,0,0,0
"150",2018-09-26,2018,"fall","closed","NEC","East Channel","slough","NCOS","Slough in NCOS","FB250","7.5 liters",NA,143,117,76.7,31.3,760,NA,8,"arachnida_acari",0,0,0,0,0,0,0,0
"151",2018-08-24,2018,"summer","closed","NVBR","North of Venoco Bridge","slough","NCOS","Slough in NCOS","FB250","7.5 liters",NA,12,102,76.1,24.2,761,NA,16.8,"ostracod",0.3,0.009375,0.00454545454545455,0.0130434782608696,0.262364264467491,0.00933132742888422,0.00453515516539136,0.0129591446425051
"152",2018-08-24,2018,"summer","closed","NVBR","North of Venoco Bridge","slough","NCOS","Slough in NCOS","FB250","7.5 liters",NA,12,102,76.1,24.2,761,NA,16.8,"copepod",16.3,0.509375,0.246969696969697,0.708695652173913,2.85070650150373,0.4116956578588,0.220716365656599,0.535730302946066
"153",2018-08-24,2018,"summer","closed","NVBR","North of Venoco Bridge","slough","NCOS","Slough in NCOS","FB250","7.5 liters",NA,12,102,76.1,24.2,761,NA,16.8,"amphipod",0,0,0,0,0,0,0,0
"154",2018-08-24,2018,"summer","closed","NVBR","North of Venoco Bridge","slough","NCOS","Slough in NCOS","FB250","7.5 liters",NA,12,102,76.1,24.2,761,NA,16.8,"cladocera",0,0,0,0,0,0,0,0
"155",2018-08-24,2018,"summer","closed","NVBR","North of Venoco Bridge","slough","NCOS","Slough in NCOS","FB250","7.5 liters",NA,12,102,76.1,24.2,761,NA,16.8,"clam_shrimp",0,0,0,0,0,0,0,0
"156",2018-08-24,2018,"summer","closed","NVBR","North of Venoco Bridge","slough","NCOS","Slough in NCOS","FB250","7.5 liters",NA,12,102,76.1,24.2,761,NA,16.8,"annelida_oligochaete",0,0,0,0,0,0,0,0
"157",2018-08-24,2018,"summer","closed","NVBR","North of Venoco Bridge","slough","NCOS","Slough in NCOS","FB250","7.5 liters",NA,12,102,76.1,24.2,761,NA,16.8,"annelida_polychaete",0,0,0,0,0,0,0,0
"158",2018-08-24,2018,"summer","closed","NVBR","North of Venoco Bridge","slough","NCOS","Slough in NCOS","FB250","7.5 liters",NA,12,102,76.1,24.2,761,NA,16.8,"nematode",0.1,0.003125,0.00151515151515152,0.00434782608695652,0.0953101798043249,0.00312012733624368,0.00151400483121501,0.00433840159859814
"159",2018-08-24,2018,"summer","closed","NVBR","North of Venoco Bridge","slough","NCOS","Slough in NCOS","FB250","7.5 liters",NA,12,102,76.1,24.2,761,NA,16.8,"gastropod_snail",0,0,0,0,0,0,0,0
"160",2018-08-24,2018,"summer","closed","NVBR","North of Venoco Bridge","slough","NCOS","Slough in NCOS","FB250","7.5 liters",NA,12,102,76.1,24.2,761,NA,16.8,"coleoptera_sp",0,0,0,0,0,0,0,0
"161",2018-08-24,2018,"summer","closed","NVBR","North of Venoco Bridge","slough","NCOS","Slough in NCOS","FB250","7.5 liters",NA,12,102,76.1,24.2,761,NA,16.8,"coleoptera_hydrophilidae",0,0,0,0,0,0,0,0
"162",2018-08-24,2018,"summer","closed","NVBR","North of Venoco Bridge","slough","NCOS","Slough in NCOS","FB250","7.5 liters",NA,12,102,76.1,24.2,761,NA,16.8,"coleoptera_dytiscidae",0,0,0,0,0,0,0,0
"163",2018-08-24,2018,"summer","closed","NVBR","North of Venoco Bridge","slough","NCOS","Slough in NCOS","FB250","7.5 liters",NA,12,102,76.1,24.2,761,NA,16.8,"coleoptera_hydraenidae",0,0,0,0,0,0,0,0
"164",2018-08-24,2018,"summer","closed","NVBR","North of Venoco Bridge","slough","NCOS","Slough in NCOS","FB250","7.5 liters",NA,12,102,76.1,24.2,761,NA,16.8,"dipteran_sp",0,0,0,0,0,0,0,0
"165",2018-08-24,2018,"summer","closed","NVBR","North of Venoco Bridge","slough","NCOS","Slough in NCOS","FB250","7.5 liters",NA,12,102,76.1,24.2,761,NA,16.8,"diptera_chironomid",0,0,0,0,0,0,0,0
"166",2018-08-24,2018,"summer","closed","NVBR","North of Venoco Bridge","slough","NCOS","Slough in NCOS","FB250","7.5 liters",NA,12,102,76.1,24.2,761,NA,16.8,"diptera_ceratopogonidae",0,0,0,0,0,0,0,0
"167",2018-08-24,2018,"summer","closed","NVBR","North of Venoco Bridge","slough","NCOS","Slough in NCOS","FB250","7.5 liters",NA,12,102,76.1,24.2,761,NA,16.8,"diptera_ephydridae",0,0,0,0,0,0,0,0
"168",2018-08-24,2018,"summer","closed","NVBR","North of Venoco Bridge","slough","NCOS","Slough in NCOS","FB250","7.5 liters",NA,12,102,76.1,24.2,761,NA,16.8,"diptera_stratiomyidae",0,0,0,0,0,0,0,0
"169",2018-08-24,2018,"summer","closed","NVBR","North of Venoco Bridge","slough","NCOS","Slough in NCOS","FB250","7.5 liters",NA,12,102,76.1,24.2,761,NA,16.8,"diptera_culicidae",0,0,0,0,0,0,0,0
"170",2018-08-24,2018,"summer","closed","NVBR","North of Venoco Bridge","slough","NCOS","Slough in NCOS","FB250","7.5 liters",NA,12,102,76.1,24.2,761,NA,16.8,"ephemeroptera",0,0,0,0,0,0,0,0
"171",2018-08-24,2018,"summer","closed","NVBR","North of Venoco Bridge","slough","NCOS","Slough in NCOS","FB250","7.5 liters",NA,12,102,76.1,24.2,761,NA,16.8,"hemiptera_corixidae_boatman",0.1,0.003125,0.00151515151515152,0.00434782608695652,0.0953101798043249,0.00312012733624368,0.00151400483121501,0.00433840159859814
"172",2018-08-24,2018,"summer","closed","NVBR","North of Venoco Bridge","slough","NCOS","Slough in NCOS","FB250","7.5 liters",NA,12,102,76.1,24.2,761,NA,16.8,"hemiptera_notonectidae",0,0,0,0,0,0,0,0
"173",2018-08-24,2018,"summer","closed","NVBR","North of Venoco Bridge","slough","NCOS","Slough in NCOS","FB250","7.5 liters",NA,12,102,76.1,24.2,761,NA,16.8,"odonate",0,0,0,0,0,0,0,0
"174",2018-08-24,2018,"summer","closed","NVBR","North of Venoco Bridge","slough","NCOS","Slough in NCOS","FB250","7.5 liters",NA,12,102,76.1,24.2,761,NA,16.8,"collembola_springtail",0,0,0,0,0,0,0,0
"175",2018-08-24,2018,"summer","closed","NVBR","North of Venoco Bridge","slough","NCOS","Slough in NCOS","FB250","7.5 liters",NA,12,102,76.1,24.2,761,NA,16.8,"arachnida_acari",0,0,0,0,0,0,0,0
"176",2018-12-30,2018,"winter","closed","CUL1","Culvert","slough","COPR","Slough in COPR","FB250","7.5 liters",NA,NA,NA,NA,NA,NA,NA,298.6,"ostracod",13.9,0.252727272727273,0.210606060606061,0.579166666666667,2.70136121295141,0.225322992787142,0.191121110745804,0.456897281740435
"177",2018-12-30,2018,"winter","closed","CUL1","Culvert","slough","COPR","Slough in COPR","FB250","7.5 liters",NA,NA,NA,NA,NA,NA,NA,298.6,"copepod",280,5.09090909090909,4.24242424242424,11.6666666666667,5.63835466933375,1.8067973465926,1.6567840330313,2.53897387105828
"178",2018-12-30,2018,"winter","closed","CUL1","Culvert","slough","COPR","Slough in COPR","FB250","7.5 liters",NA,NA,NA,NA,NA,NA,NA,298.6,"amphipod",0,0,0,0,0,0,0,0
"179",2018-12-30,2018,"winter","closed","CUL1","Culvert","slough","COPR","Slough in COPR","FB250","7.5 liters",NA,NA,NA,NA,NA,NA,NA,298.6,"cladocera",0,0,0,0,0,0,0,0
"180",2018-12-30,2018,"winter","closed","CUL1","Culvert","slough","COPR","Slough in COPR","FB250","7.5 liters",NA,NA,NA,NA,NA,NA,NA,298.6,"clam_shrimp",0,0,0,0,0,0,0,0
"181",2018-12-30,2018,"winter","closed","CUL1","Culvert","slough","COPR","Slough in COPR","FB250","7.5 liters",NA,NA,NA,NA,NA,NA,NA,298.6,"annelida_oligochaete",0,0,0,0,0,0,0,0
"182",2018-12-30,2018,"winter","closed","CUL1","Culvert","slough","COPR","Slough in COPR","FB250","7.5 liters",NA,NA,NA,NA,NA,NA,NA,298.6,"annelida_polychaete",0,0,0,0,0,0,0,0
"183",2018-12-30,2018,"winter","closed","CUL1","Culvert","slough","COPR","Slough in COPR","FB250","7.5 liters",NA,NA,NA,NA,NA,NA,NA,298.6,"nematode",0,0,0,0,0,0,0,0
"184",2018-12-30,2018,"winter","closed","CUL1","Culvert","slough","COPR","Slough in COPR","FB250","7.5 liters",NA,NA,NA,NA,NA,NA,NA,298.6,"gastropod_snail",0,0,0,0,0,0,0,0
"185",2018-12-30,2018,"winter","closed","CUL1","Culvert","slough","COPR","Slough in COPR","FB250","7.5 liters",NA,NA,NA,NA,NA,NA,NA,298.6,"coleoptera_sp",0,0,0,0,0,0,0,0
"186",2018-12-30,2018,"winter","closed","CUL1","Culvert","slough","COPR","Slough in COPR","FB250","7.5 liters",NA,NA,NA,NA,NA,NA,NA,298.6,"coleoptera_hydrophilidae",0,0,0,0,0,0,0,0
"187",2018-12-30,2018,"winter","closed","CUL1","Culvert","slough","COPR","Slough in COPR","FB250","7.5 liters",NA,NA,NA,NA,NA,NA,NA,298.6,"coleoptera_dytiscidae",0,0,0,0,0,0,0,0
"188",2018-12-30,2018,"winter","closed","CUL1","Culvert","slough","COPR","Slough in COPR","FB250","7.5 liters",NA,NA,NA,NA,NA,NA,NA,298.6,"coleoptera_hydraenidae",0,0,0,0,0,0,0,0
"189",2018-12-30,2018,"winter","closed","CUL1","Culvert","slough","COPR","Slough in COPR","FB250","7.5 liters",NA,NA,NA,NA,NA,NA,NA,298.6,"dipteran_sp",0,0,0,0,0,0,0,0
"190",2018-12-30,2018,"winter","closed","CUL1","Culvert","slough","COPR","Slough in COPR","FB250","7.5 liters",NA,NA,NA,NA,NA,NA,NA,298.6,"diptera_chironomid",0,0,0,0,0,0,0,0
"191",2018-12-30,2018,"winter","closed","CUL1","Culvert","slough","COPR","Slough in COPR","FB250","7.5 liters",NA,NA,NA,NA,NA,NA,NA,298.6,"diptera_ceratopogonidae",0.7,0.0127272727272727,0.0106060606060606,0.0291666666666667,0.53062825106217,0.0126469617007674,0.0105502108951524,0.0287494132859858
"192",2018-12-30,2018,"winter","closed","CUL1","Culvert","slough","COPR","Slough in COPR","FB250","7.5 liters",NA,NA,NA,NA,NA,NA,NA,298.6,"diptera_ephydridae",0.3,0.00545454545454545,0.00454545454545455,0.0125,0.262364264467491,0.00543972329581812,0.00453515516539136,0.0124225199985571
"193",2018-12-30,2018,"winter","closed","CUL1","Culvert","slough","COPR","Slough in COPR","FB250","7.5 liters",NA,NA,NA,NA,NA,NA,NA,298.6,"diptera_stratiomyidae",0,0,0,0,0,0,0,0
"194",2018-12-30,2018,"winter","closed","CUL1","Culvert","slough","COPR","Slough in COPR","FB250","7.5 liters",NA,NA,NA,NA,NA,NA,NA,298.6,"diptera_culicidae",0,0,0,0,0,0,0,0
"195",2018-12-30,2018,"winter","closed","CUL1","Culvert","slough","COPR","Slough in COPR","FB250","7.5 liters",NA,NA,NA,NA,NA,NA,NA,298.6,"ephemeroptera",0,0,0,0,0,0,0,0
"196",2018-12-30,2018,"winter","closed","CUL1","Culvert","slough","COPR","Slough in COPR","FB250","7.5 liters",NA,NA,NA,NA,NA,NA,NA,298.6,"hemiptera_corixidae_boatman",3.7,0.0672727272727273,0.0560606060606061,0.154166666666667,1.54756250871601,0.0651065416015799,0.0545455757400527,0.143378582845347
"197",2018-12-30,2018,"winter","closed","CUL1","Culvert","slough","COPR","Slough in COPR","FB250","7.5 liters",NA,NA,NA,NA,NA,NA,NA,298.6,"hemiptera_notonectidae",0,0,0,0,0,0,0,0
"198",2018-12-30,2018,"winter","closed","CUL1","Culvert","slough","COPR","Slough in COPR","FB250","7.5 liters",NA,NA,NA,NA,NA,NA,NA,298.6,"odonate",0,0,0,0,0,0,0,0
"199",2018-12-30,2018,"winter","closed","CUL1","Culvert","slough","COPR","Slough in COPR","FB250","7.5 liters",NA,NA,NA,NA,NA,NA,NA,298.6,"collembola_springtail",0,0,0,0,0,0,0,0
"200",2018-12-30,2018,"winter","closed","CUL1","Culvert","slough","COPR","Slough in COPR","FB250","7.5 liters",NA,NA,NA,NA,NA,NA,NA,298.6,"arachnida_acari",0,0,0,0,0,0,0,0
"201",2018-08-08,2018,"summer","closed","NEC","East Channel","slough","NCOS","Slough in NCOS","FB250","7.5 liters",5.2,93,92,61.6,28.2,759,NA,83.7,"ostracod",0.4,0.0125,0.00606060606060606,0.0166666666666667,0.336472236621213,0.0124225199985571,0.00604231445596266,0.0165293019512105
"202",2018-08-08,2018,"summer","closed","NEC","East Channel","slough","NCOS","Slough in NCOS","FB250","7.5 liters",5.2,93,92,61.6,28.2,759,NA,83.7,"copepod",69.3,2.165625,1.05,2.8875,4.25277179881662,1.15235050845491,0.717839793150317,1.35776627750535
"203",2018-08-08,2018,"summer","closed","NEC","East Channel","slough","NCOS","Slough in NCOS","FB250","7.5 liters",5.2,93,92,61.6,28.2,759,NA,83.7,"amphipod",0,0,0,0,0,0,0,0
"204",2018-08-08,2018,"summer","closed","NEC","East Channel","slough","NCOS","Slough in NCOS","FB250","7.5 liters",5.2,93,92,61.6,28.2,759,NA,83.7,"cladocera",0,0,0,0,0,0,0,0
"205",2018-08-08,2018,"summer","closed","NEC","East Channel","slough","NCOS","Slough in NCOS","FB250","7.5 liters",5.2,93,92,61.6,28.2,759,NA,83.7,"clam_shrimp",0,0,0,0,0,0,0,0
"206",2018-08-08,2018,"summer","closed","NEC","East Channel","slough","NCOS","Slough in NCOS","FB250","7.5 liters",5.2,93,92,61.6,28.2,759,NA,83.7,"annelida_oligochaete",0,0,0,0,0,0,0,0
"207",2018-08-08,2018,"summer","closed","NEC","East Channel","slough","NCOS","Slough in NCOS","FB250","7.5 liters",5.2,93,92,61.6,28.2,759,NA,83.7,"annelida_polychaete",0,0,0,0,0,0,0,0
"208",2018-08-08,2018,"summer","closed","NEC","East Channel","slough","NCOS","Slough in NCOS","FB250","7.5 liters",5.2,93,92,61.6,28.2,759,NA,83.7,"nematode",0,0,0,0,0,0,0,0
"209",2018-08-08,2018,"summer","closed","NEC","East Channel","slough","NCOS","Slough in NCOS","FB250","7.5 liters",5.2,93,92,61.6,28.2,759,NA,83.7,"gastropod_snail",0,0,0,0,0,0,0,0
"210",2018-08-08,2018,"summer","closed","NEC","East Channel","slough","NCOS","Slough in NCOS","FB250","7.5 liters",5.2,93,92,61.6,28.2,759,NA,83.7,"coleoptera_sp",0,0,0,0,0,0,0,0
"211",2018-08-08,2018,"summer","closed","NEC","East Channel","slough","NCOS","Slough in NCOS","FB250","7.5 liters",5.2,93,92,61.6,28.2,759,NA,83.7,"coleoptera_hydrophilidae",0,0,0,0,0,0,0,0
"212",2018-08-08,2018,"summer","closed","NEC","East Channel","slough","NCOS","Slough in NCOS","FB250","7.5 liters",5.2,93,92,61.6,28.2,759,NA,83.7,"coleoptera_dytiscidae",0,0,0,0,0,0,0,0
"213",2018-08-08,2018,"summer","closed","NEC","East Channel","slough","NCOS","Slough in NCOS","FB250","7.5 liters",5.2,93,92,61.6,28.2,759,NA,83.7,"coleoptera_hydraenidae",0,0,0,0,0,0,0,0
"214",2018-08-08,2018,"summer","closed","NEC","East Channel","slough","NCOS","Slough in NCOS","FB250","7.5 liters",5.2,93,92,61.6,28.2,759,NA,83.7,"dipteran_sp",0.4,0.0125,0.00606060606060606,0.0166666666666667,0.336472236621213,0.0124225199985571,0.00604231445596266,0.0165293019512105
"215",2018-08-08,2018,"summer","closed","NEC","East Channel","slough","NCOS","Slough in NCOS","FB250","7.5 liters",5.2,93,92,61.6,28.2,759,NA,83.7,"diptera_chironomid",0,0,0,0,0,0,0,0
"216",2018-08-08,2018,"summer","closed","NEC","East Channel","slough","NCOS","Slough in NCOS","FB250","7.5 liters",5.2,93,92,61.6,28.2,759,NA,83.7,"diptera_ceratopogonidae",1.3,0.040625,0.0196969696969697,0.0541666666666667,0.832909122935104,0.0398214941866715,0.0195054946242566,0.052750565385529
"217",2018-08-08,2018,"summer","closed","NEC","East Channel","slough","NCOS","Slough in NCOS","FB250","7.5 liters",5.2,93,92,61.6,28.2,759,NA,83.7,"diptera_ephydridae",1.9,0.059375,0.0287878787878788,0.0791666666666667,1.06471073699243,0.057679111586678,0.0283812925382249,0.0761891383575464
"218",2018-08-08,2018,"summer","closed","NEC","East Channel","slough","NCOS","Slough in NCOS","FB250","7.5 liters",5.2,93,92,61.6,28.2,759,NA,83.7,"diptera_stratiomyidae",0,0,0,0,0,0,0,0
"219",2018-08-08,2018,"summer","closed","NEC","East Channel","slough","NCOS","Slough in NCOS","FB250","7.5 liters",5.2,93,92,61.6,28.2,759,NA,83.7,"diptera_culicidae",0,0,0,0,0,0,0,0
"220",2018-08-08,2018,"summer","closed","NEC","East Channel","slough","NCOS","Slough in NCOS","FB250","7.5 liters",5.2,93,92,61.6,28.2,759,NA,83.7,"ephemeroptera",0,0,0,0,0,0,0,0
"221",2018-08-08,2018,"summer","closed","NEC","East Channel","slough","NCOS","Slough in NCOS","FB250","7.5 liters",5.2,93,92,61.6,28.2,759,NA,83.7,"hemiptera_corixidae_boatman",10.4,0.325,0.157575757575758,0.433333333333333,2.43361335540045,0.281412459438185,0.146327954146049,0.360002734031407
"222",2018-08-08,2018,"summer","closed","NEC","East Channel","slough","NCOS","Slough in NCOS","FB250","7.5 liters",5.2,93,92,61.6,28.2,759,NA,83.7,"hemiptera_notonectidae",0,0,0,0,0,0,0,0
"223",2018-08-08,2018,"summer","closed","NEC","East Channel","slough","NCOS","Slough in NCOS","FB250","7.5 liters",5.2,93,92,61.6,28.2,759,NA,83.7,"odonate",0,0,0,0,0,0,0,0
"224",2018-08-08,2018,"summer","closed","NEC","East Channel","slough","NCOS","Slough in NCOS","FB250","7.5 liters",5.2,93,92,61.6,28.2,759,NA,83.7,"collembola_springtail",0,0,0,0,0,0,0,0
"225",2018-08-08,2018,"summer","closed","NEC","East Channel","slough","NCOS","Slough in NCOS","FB250","7.5 liters",5.2,93,92,61.6,28.2,759,NA,83.7,"arachnida_acari",0,0,0,0,0,0,0,0
"226",2018-01-07,2018,"winter","closed","MO1","Mouth of Slough","slough","COPR","Slough in COPR","FB250","7.5 liters",5.8,79,69,57.9,16.4,770,NA,70.9,"ostracod",0,0,0,0,0,0,0,0
"227",2018-01-07,2018,"winter","closed","MO1","Mouth of Slough","slough","COPR","Slough in COPR","FB250","7.5 liters",5.8,79,69,57.9,16.4,770,NA,70.9,"copepod",70.3,1.27818181818182,1.06515151515152,2.70384615384615,4.26689632742025,0.823377676669552,0.725203596676061,1.3093717807826
