"","date","season","site","site_type","sample_type","group","organisms_L"
"449",2018-04-11,"spring","NVBR","slough","FB250","larvae",0
"450",2018-04-11,"spring","NVBR","slough","FB250","ept",0
"451",2018-05-14,"spring","NVBR","slough","FB250","flies",0
"452",2018-05-14,"spring","NVBR","slough","FB250","boaters",3
"453",2018-05-14,"spring","NVBR","slough","FB250","mites",0
"454",2018-05-14,"spring","NVBR","slough","FB250","crustaceans",7
"455",2018-05-14,"spring","NVBR","slough","FB250","worms",0
"456",2018-05-14,"spring","NVBR","slough","FB250","mollusks",0
"457",2018-05-14,"spring","NVBR","slough","FB250","beetles",0
"458",2018-05-14,"spring","NVBR","slough","FB250","larvae",0
"459",2018-05-14,"spring","NVBR","slough","FB250","ept",0
"460",2018-05-18,"spring","NVBR","slough","FB250","flies",0
"461",2018-05-18,"spring","NVBR","slough","FB250","boaters",5
"462",2018-05-18,"spring","NVBR","slough","FB250","mites",0
"463",2018-05-18,"spring","NVBR","slough","FB250","crustaceans",6
"464",2018-05-18,"spring","NVBR","slough","FB250","worms",0
"465",2018-05-18,"spring","NVBR","slough","FB250","mollusks",0
"466",2018-05-18,"spring","NVBR","slough","FB250","beetles",0
"467",2018-05-18,"spring","NVBR","slough","FB250","larvae",0
"468",2018-05-18,"spring","NVBR","slough","FB250","ept",0
"469",2018-05-21,"spring","NVBR","slough","FB250","flies",0
"470",2018-05-21,"spring","NVBR","slough","FB250","boaters",5
"471",2018-05-21,"spring","NVBR","slough","FB250","mites",0
"472",2018-05-21,"spring","NVBR","slough","FB250","crustaceans",9
"473",2018-05-21,"spring","NVBR","slough","FB250","worms",0
"474",2018-05-21,"spring","NVBR","slough","FB250","mollusks",0
"475",2018-05-21,"spring","NVBR","slough","FB250","beetles",0
"476",2018-05-21,"spring","NVBR","slough","FB250","larvae",0
"477",2018-05-21,"spring","NVBR","slough","FB250","ept",0
"478",2018-08-24,"summer","NVBR","slough","FB250","flies",0
"479",2018-08-24,"summer","NVBR","slough","FB250","boaters",0
"480",2018-08-24,"summer","NVBR","slough","FB250","mites",0
"481",2018-08-24,"summer","NVBR","slough","FB250","crustaceans",16
"482",2018-08-24,"summer","NVBR","slough","FB250","worms",0
"483",2018-08-24,"summer","NVBR","slough","FB250","mollusks",0
"484",2018-08-24,"summer","NVBR","slough","FB250","beetles",0
"485",2018-08-24,"summer","NVBR","slough","FB250","larvae",0
"486",2018-08-24,"summer","NVBR","slough","FB250","ept",0
"487",2018-09-28,"fall","NVBR","slough","FB250","flies",0
"488",2018-09-28,"fall","NVBR","slough","FB250","boaters",11
"489",2018-09-28,"fall","NVBR","slough","FB250","mites",0
"490",2018-09-28,"fall","NVBR","slough","FB250","crustaceans",45
"491",2018-09-28,"fall","NVBR","slough","FB250","worms",0
"492",2018-09-28,"fall","NVBR","slough","FB250","mollusks",0
"493",2018-09-28,"fall","NVBR","slough","FB250","beetles",0
"494",2018-09-28,"fall","NVBR","slough","FB250","larvae",0
"495",2018-09-28,"fall","NVBR","slough","FB250","ept",0
"496",2018-10-24,"fall","NVBR","slough","FB250","flies",0
"497",2018-10-24,"fall","NVBR","slough","FB250","boaters",1
"498",2018-10-24,"fall","NVBR","slough","FB250","mites",0
"499",2018-10-24,"fall","NVBR","slough","FB250","crustaceans",2
"500",2018-10-24,"fall","NVBR","slough","FB250","worms",0
"501",2018-10-24,"fall","NVBR","slough","FB250","mollusks",0
"502",2018-10-24,"fall","NVBR","slough","FB250","beetles",0
"503",2018-10-24,"fall","NVBR","slough","FB250","larvae",0
"504",2018-10-24,"fall","NVBR","slough","FB250","ept",0
"505",2018-12-04,"winter","NVBR","slough","FB250","flies",0
"506",2018-12-04,"winter","NVBR","slough","FB250","boaters",1
"507",2018-12-04,"winter","NVBR","slough","FB250","mites",0
"508",2018-12-04,"winter","NVBR","slough","FB250","crustaceans",1
"509",2018-12-04,"winter","NVBR","slough","FB250","worms",0
"510",2018-12-04,"winter","NVBR","slough","FB250","mollusks",0
"511",2018-12-04,"winter","NVBR","slough","FB250","beetles",0
"512",2018-12-04,"winter","NVBR","slough","FB250","larvae",0
"513",2018-12-04,"winter","NVBR","slough","FB250","ept",0
"514",2018-12-30,"winter","NVBR","slough","FB250","flies",0
"515",2018-12-30,"winter","NVBR","slough","FB250","boaters",5
"516",2018-12-30,"winter","NVBR","slough","FB250","mites",0
"517",2018-12-30,"winter","NVBR","slough","FB250","crustaceans",139
"518",2018-12-30,"winter","NVBR","slough","FB250","worms",0
"519",2018-12-30,"winter","NVBR","slough","FB250","mollusks",0
"520",2018-12-30,"winter","NVBR","slough","FB250","beetles",0
"521",2018-12-30,"winter","NVBR","slough","FB250","larvae",0
"522",2018-12-30,"winter","NVBR","slough","FB250","ept",0
"523",2018-04-20,"spring","NVP2","pool","FB250","flies",0
"524",2018-04-20,"spring","NVP2","pool","FB250","boaters",1
"525",2018-04-20,"spring","NVP2","pool","FB250","mites",0
"526",2018-04-20,"spring","NVP2","pool","FB250","crustaceans",151
"527",2018-04-20,"spring","NVP2","pool","FB250","worms",0
"528",2018-04-20,"spring","NVP2","pool","FB250","mollusks",0
"529",2018-04-20,"spring","NVP2","pool","FB250","beetles",0
"530",2018-04-20,"spring","NVP2","pool","FB250","larvae",0
"531",2018-04-20,"spring","NVP2","pool","FB250","ept",0
"532",2018-05-24,"spring","NVP2","pool","FB250","flies",2
"533",2018-05-24,"spring","NVP2","pool","FB250","boaters",1
"534",2018-05-24,"spring","NVP2","pool","FB250","mites",0
"535",2018-05-24,"spring","NVP2","pool","FB250","crustaceans",37
"536",2018-05-24,"spring","NVP2","pool","FB250","worms",0
"537",2018-05-24,"spring","NVP2","pool","FB250","mollusks",0
"538",2018-05-24,"spring","NVP2","pool","FB250","beetles",0
"539",2018-05-24,"spring","NVP2","pool","FB250","larvae",0
"540",2018-05-24,"spring","NVP2","pool","FB250","ept",0
"541",2018-04-20,"spring","NVP4","pool","FB250","flies",0
"542",2018-04-20,"spring","NVP4","pool","FB250","boaters",0
"543",2018-04-20,"spring","NVP4","pool","FB250","mites",0
"544",2018-04-20,"spring","NVP4","pool","FB250","crustaceans",130
"545",2018-04-20,"spring","NVP4","pool","FB250","worms",0
"546",2018-04-20,"spring","NVP4","pool","FB250","mollusks",0
"547",2018-04-20,"spring","NVP4","pool","FB250","beetles",0
"548",2018-04-20,"spring","NVP4","pool","FB250","larvae",0
"549",2018-04-20,"spring","NVP4","pool","FB250","ept",0
"550",2018-05-24,"spring","NVP4","pool","FB250","flies",0
"551",2018-05-24,"spring","NVP4","pool","FB250","boaters",2
"552",2018-05-24,"spring","NVP4","pool","FB250","mites",0
"553",2018-05-24,"spring","NVP4","pool","FB250","crustaceans",4
"554",2018-05-24,"spring","NVP4","pool","FB250","worms",0
"555",2018-05-24,"spring","NVP4","pool","FB250","mollusks",0
"556",2018-05-24,"spring","NVP4","pool","FB250","beetles",0
"557",2018-05-24,"spring","NVP4","pool","FB250","larvae",0
"558",2018-05-24,"spring","NVP4","pool","FB250","ept",0
"559",2018-03-09,"spring","NWP","slough","FB250","flies",0
"560",2018-03-09,"spring","NWP","slough","FB250","boaters",0
"561",2018-03-09,"spring","NWP","slough","FB250","mites",0
"562",2018-03-09,"spring","NWP","slough","FB250","crustaceans",68
"563",2018-03-09,"spring","NWP","slough","FB250","worms",0
"564",2018-03-09,"spring","NWP","slough","FB250","mollusks",0
"565",2018-03-09,"spring","NWP","slough","FB250","beetles",0
"566",2018-03-09,"spring","NWP","slough","FB250","larvae",0
"567",2018-03-09,"spring","NWP","slough","FB250","ept",0
"568",2018-03-12,"spring","NWP","slough","FB250","flies",0
"569",2018-03-12,"spring","NWP","slough","FB250","boaters",0
"570",2018-03-12,"spring","NWP","slough","FB250","mites",0
"571",2018-03-12,"spring","NWP","slough","FB250","crustaceans",112
"572",2018-03-12,"spring","NWP","slough","FB250","worms",0
"573",2018-03-12,"spring","NWP","slough","FB250","mollusks",0
"574",2018-03-12,"spring","NWP","slough","FB250","beetles",0
"575",2018-03-12,"spring","NWP","slough","FB250","larvae",0
"576",2018-03-12,"spring","NWP","slough","FB250","ept",0
"577",2018-04-12,"spring","NWP","slough","FB250","flies",0
"578",2018-04-12,"spring","NWP","slough","FB250","boaters",0
"579",2018-04-12,"spring","NWP","slough","FB250","mites",0
"580",2018-04-12,"spring","NWP","slough","FB250","crustaceans",109
"581",2018-04-12,"spring","NWP","slough","FB250","worms",0
"582",2018-04-12,"spring","NWP","slough","FB250","mollusks",0
"583",2018-04-12,"spring","NWP","slough","FB250","beetles",0
"584",2018-04-12,"spring","NWP","slough","FB250","larvae",0
"585",2018-04-12,"spring","NWP","slough","FB250","ept",0
"586",2018-06-04,"summer","NWP","slough","FB250","flies",0
"587",2018-06-04,"summer","NWP","slough","FB250","boaters",0
"588",2018-06-04,"summer","NWP","slough","FB250","mites",0
"589",2018-06-04,"summer","NWP","slough","FB250","crustaceans",1
"590",2018-06-04,"summer","NWP","slough","FB250","worms",0
"591",2018-06-04,"summer","NWP","slough","FB250","mollusks",0
"592",2018-06-04,"summer","NWP","slough","FB250","beetles",0
"593",2018-06-04,"summer","NWP","slough","FB250","larvae",0
"594",2018-06-04,"summer","NWP","slough","FB250","ept",0
"595",2018-12-08,"winter","NWP","slough","FB250","flies",0
"596",2018-12-08,"winter","NWP","slough","FB250","boaters",0
"597",2018-12-08,"winter","NWP","slough","FB250","mites",0
"598",2018-12-08,"winter","NWP","slough","FB250","crustaceans",1
"599",2018-12-08,"winter","NWP","slough","FB250","worms",0
"600",2018-12-08,"winter","NWP","slough","FB250","mollusks",0
"601",2018-12-08,"winter","NWP","slough","FB250","beetles",0
"602",2018-12-08,"winter","NWP","slough","FB250","larvae",0
"603",2018-12-08,"winter","NWP","slough","FB250","ept",0
"604",2018-12-30,"winter","NWP","slough","FB250","flies",1
"605",2018-12-30,"winter","NWP","slough","FB250","boaters",0
"606",2018-12-30,"winter","NWP","slough","FB250","mites",0
"607",2018-12-30,"winter","NWP","slough","FB250","crustaceans",319
"608",2018-12-30,"winter","NWP","slough","FB250","worms",0
"609",2018-12-30,"winter","NWP","slough","FB250","mollusks",0
"610",2018-12-30,"winter","NWP","slough","FB250","beetles",0
"611",2018-12-30,"winter","NWP","slough","FB250","larvae",0
"612",2018-12-30,"winter","NWP","slough","FB250","ept",0
"613",2018-01-22,"winter","VBR1","slough","FB250","flies",0
"614",2018-01-22,"winter","VBR1","slough","FB250","boaters",6
"615",2018-01-22,"winter","VBR1","slough","FB250","mites",0
"616",2018-01-22,"winter","VBR1","slough","FB250","crustaceans",14
"617",2018-01-22,"winter","VBR1","slough","FB250","worms",0
"618",2018-01-22,"winter","VBR1","slough","FB250","mollusks",0
"619",2018-01-22,"winter","VBR1","slough","FB250","beetles",0
"620",2018-01-22,"winter","VBR1","slough","FB250","larvae",0
"621",2018-01-22,"winter","VBR1","slough","FB250","ept",0
"622",2018-03-03,"spring","VBR1","slough","FB250","flies",11
"623",2018-03-03,"spring","VBR1","slough","FB250","boaters",2
"624",2018-03-03,"spring","VBR1","slough","FB250","mites",0
"625",2018-03-03,"spring","VBR1","slough","FB250","crustaceans",245
"626",2018-03-03,"spring","VBR1","slough","FB250","worms",0
"627",2018-03-03,"spring","VBR1","slough","FB250","mollusks",0
"628",2018-03-03,"spring","VBR1","slough","FB250","beetles",0
"629",2018-03-03,"spring","VBR1","slough","FB250","larvae",0
"630",2018-03-03,"spring","VBR1","slough","FB250","ept",0
"631",2018-05-21,"spring","VBR1","slough","FB250","flies",0
"632",2018-05-21,"spring","VBR1","slough","FB250","boaters",7
"633",2018-05-21,"spring","VBR1","slough","FB250","mites",0
"634",2018-05-21,"spring","VBR1","slough","FB250","crustaceans",0
"635",2018-05-21,"spring","VBR1","slough","FB250","worms",0
"636",2018-05-21,"spring","VBR1","slough","FB250","mollusks",0
"637",2018-05-21,"spring","VBR1","slough","FB250","beetles",0
"638",2018-05-21,"spring","VBR1","slough","FB250","larvae",0
"639",2018-05-21,"spring","VBR1","slough","FB250","ept",0
"640",2018-08-24,"summer","VBR1","slough","FB250","flies",0
"641",2018-08-24,"summer","VBR1","slough","FB250","boaters",1
"642",2018-08-24,"summer","VBR1","slough","FB250","mites",0
"643",2018-08-24,"summer","VBR1","slough","FB250","crustaceans",6
"644",2018-08-24,"summer","VBR1","slough","FB250","worms",0
"645",2018-08-24,"summer","VBR1","slough","FB250","mollusks",0
"646",2018-08-24,"summer","VBR1","slough","FB250","beetles",0
"647",2018-08-24,"summer","VBR1","slough","FB250","larvae",0
"648",2018-08-24,"summer","VBR1","slough","FB250","ept",0
"649",2018-10-24,"fall","VBR1","slough","FB250","flies",0
"650",2018-10-24,"fall","VBR1","slough","FB250","boaters",9
"651",2018-10-24,"fall","VBR1","slough","FB250","mites",0
"652",2018-10-24,"fall","VBR1","slough","FB250","crustaceans",1
"653",2018-10-24,"fall","VBR1","slough","FB250","worms",0
"654",2018-10-24,"fall","VBR1","slough","FB250","mollusks",0
"655",2018-10-24,"fall","VBR1","slough","FB250","beetles",0
"656",2018-10-24,"fall","VBR1","slough","FB250","larvae",0
"657",2018-10-24,"fall","VBR1","slough","FB250","ept",0
"658",2018-04-28,"spring","CUL1","slough","CORE","flies",10
"659",2018-04-28,"spring","CUL1","slough","CORE","boaters",0
"660",2018-04-28,"spring","CUL1","slough","CORE","mites",0
"661",2018-04-28,"spring","CUL1","slough","CORE","crustaceans",326
"662",2018-04-28,"spring","CUL1","slough","CORE","worms",0
"663",2018-04-28,"spring","CUL1","slough","CORE","mollusks",0
"664",2018-04-28,"spring","CUL1","slough","CORE","beetles",0
"665",2018-04-28,"spring","CUL1","slough","CORE","larvae",0
"666",2018-04-28,"spring","CUL1","slough","CORE","ept",0
"667",2018-08-24,"summer","CUL1","slough","CORE","flies",0
"668",2018-08-24,"summer","CUL1","slough","CORE","boaters",0
"669",2018-08-24,"summer","CUL1","slough","CORE","mites",0
"670",2018-08-24,"summer","CUL1","slough","CORE","crustaceans",0
"671",2018-08-24,"summer","CUL1","slough","CORE","worms",0
"672",2018-08-24,"summer","CUL1","slough","CORE","mollusks",0
"673",2018-08-24,"summer","CUL1","slough","CORE","beetles",0
"674",2018-08-24,"summer","CUL1","slough","CORE","larvae",0
"675",2018-08-24,"summer","CUL1","slough","CORE","ept",0
"676",2018-04-06,"spring","DSP","pool","CORE","flies",326
"677",2018-04-06,"spring","DSP","pool","CORE","boaters",0
"678",2018-04-06,"spring","DSP","pool","CORE","mites",0
"679",2018-04-06,"spring","DSP","pool","CORE","crustaceans",1081
"680",2018-04-06,"spring","DSP","pool","CORE","worms",0
"681",2018-04-06,"spring","DSP","pool","CORE","mollusks",0
"682",2018-04-06,"spring","DSP","pool","CORE","beetles",0
"683",2018-04-06,"spring","DSP","pool","CORE","larvae",0
"684",2018-04-06,"spring","DSP","pool","CORE","ept",0
"685",2018-02-16,"winter","MO1","slough","CORE","flies",31
"686",2018-02-16,"winter","MO1","slough","CORE","boaters",31
"687",2018-02-16,"winter","MO1","slough","CORE","mites",0
"688",2018-02-16,"winter","MO1","slough","CORE","crustaceans",26320
"689",2018-02-16,"winter","MO1","slough","CORE","worms",0
"690",2018-02-16,"winter","MO1","slough","CORE","mollusks",0
"691",2018-02-16,"winter","MO1","slough","CORE","beetles",0
"692",2018-02-16,"winter","MO1","slough","CORE","larvae",0
"693",2018-02-16,"winter","MO1","slough","CORE","ept",0
"694",2018-10-19,"fall","MO1","slough","CORE","flies",30
"695",2018-10-19,"fall","MO1","slough","CORE","boaters",4179
"696",2018-10-19,"fall","MO1","slough","CORE","mites",0
"697",2018-10-19,"fall","MO1","slough","CORE","crustaceans",132
"698",2018-10-19,"fall","MO1","slough","CORE","worms",0
"699",2018-10-19,"fall","MO1","slough","CORE","mollusks",0
"700",2018-10-19,"fall","MO1","slough","CORE","beetles",0
"701",2018-10-19,"fall","MO1","slough","CORE","larvae",0
"702",2018-10-19,"fall","MO1","slough","CORE","ept",0
"703",2018-12-30,"winter","NDC","slough","CORE","flies",285
"704",2018-12-30,"winter","NDC","slough","CORE","boaters",0
"705",2018-12-30,"winter","NDC","slough","CORE","mites",0
"706",2018-12-30,"winter","NDC","slough","CORE","crustaceans",30
"707",2018-12-30,"winter","NDC","slough","CORE","worms",0
"708",2018-12-30,"winter","NDC","slough","CORE","mollusks",0
"709",2018-12-30,"winter","NDC","slough","CORE","beetles",0
"710",2018-12-30,"winter","NDC","slough","CORE","larvae",0
"711",2018-12-30,"winter","NDC","slough","CORE","ept",0
"712",2018-03-19,"spring","NEC","slough","CORE","flies",0
"713",2018-03-19,"spring","NEC","slough","CORE","boaters",0
"714",2018-03-19,"spring","NEC","slough","CORE","mites",0
"715",2018-03-19,"spring","NEC","slough","CORE","crustaceans",438
"716",2018-03-19,"spring","NEC","slough","CORE","worms",0
"717",2018-03-19,"spring","NEC","slough","CORE","mollusks",0
"718",2018-03-19,"spring","NEC","slough","CORE","beetles",0
"719",2018-03-19,"spring","NEC","slough","CORE","larvae",0
"720",2018-03-19,"spring","NEC","slough","CORE","ept",0
"721",2018-04-27,"spring","NEC","slough","CORE","flies",20
"722",2018-04-27,"spring","NEC","slough","CORE","boaters",0
"723",2018-04-27,"spring","NEC","slough","CORE","mites",0
"724",2018-04-27,"spring","NEC","slough","CORE","crustaceans",203
"725",2018-04-27,"spring","NEC","slough","CORE","worms",0
"726",2018-04-27,"spring","NEC","slough","CORE","mollusks",0
"727",2018-04-27,"spring","NEC","slough","CORE","beetles",0
"728",2018-04-27,"spring","NEC","slough","CORE","larvae",0
"729",2018-04-27,"spring","NEC","slough","CORE","ept",0
"730",2018-08-08,"summer","NEC","slough","CORE","flies",10
"731",2018-08-08,"summer","NEC","slough","CORE","boaters",10
"732",2018-08-08,"summer","NEC","slough","CORE","mites",0
"733",2018-08-08,"summer","NEC","slough","CORE","crustaceans",10734
"734",2018-08-08,"summer","NEC","slough","CORE","worms",0
"735",2018-08-08,"summer","NEC","slough","CORE","mollusks",0
"736",2018-08-08,"summer","NEC","slough","CORE","beetles",0
"737",2018-08-08,"summer","NEC","slough","CORE","larvae",0
"738",2018-08-08,"summer","NEC","slough","CORE","ept",0
"739",2018-12-30,"winter","NEC","slough","CORE","flies",41
"740",2018-12-30,"winter","NEC","slough","CORE","boaters",0
"741",2018-12-30,"winter","NEC","slough","CORE","mites",0
"742",2018-12-30,"winter","NEC","slough","CORE","crustaceans",571
"743",2018-12-30,"winter","NEC","slough","CORE","worms",0
"744",2018-12-30,"winter","NEC","slough","CORE","mollusks",0
"745",2018-12-30,"winter","NEC","slough","CORE","beetles",0
"746",2018-12-30,"winter","NEC","slough","CORE","larvae",0
"747",2018-12-30,"winter","NEC","slough","CORE","ept",0
"748",2018-04-27,"spring","NMC","slough","CORE","flies",61
"749",2018-04-27,"spring","NMC","slough","CORE","boaters",10
