"","date","year","season","site","breach_status","site_type","sample_type","filter_method","group","organisms_L","organisms_L_season","organisms_L_year","organisms_L_site"
"247",2018-05-21,2018,"spring","VBR1","post-breach","slough","FB250","7.5 liters","worms",0,0,0,0
"248",2018-05-21,2018,"spring","VBR1","post-breach","slough","FB250","7.5 liters","mollusks",0,0,0,0
"249",2018-05-21,2018,"spring","VBR1","post-breach","slough","FB250","7.5 liters","beetles",0,0,0,0
"250",2018-05-21,2018,"spring","VBR1","post-breach","slough","FB250","7.5 liters","springtail",0,0,0,0
"251",2018-05-21,2018,"spring","VBR1","post-breach","slough","FB250","7.5 liters","dragonfly",0,0,0,0
"252",2018-05-21,2018,"spring","VBR1","post-breach","slough","FB250","7.5 liters","larvae",0,0,0,0
"253",2018-05-21,2018,"spring","VBR1","post-breach","slough","FB250","7.5 liters","ept",0,0,0,0
"254",2018-05-21,2018,"spring","NVBR","post-breach","slough","FB250","7.5 liters","flies",0.262364264467491,0.00476190476190476,0.00454545454545455,0.0130434782608696
"255",2018-05-21,2018,"spring","NVBR","post-breach","slough","FB250","7.5 liters","boaters",1.82454929205105,0.0825396825396825,0.0787878787878788,0.226086956521739
"256",2018-05-21,2018,"spring","NVBR","post-breach","slough","FB250","7.5 liters","mites",0,0,0,0
"257",2018-05-21,2018,"spring","NVBR","post-breach","slough","FB250","7.5 liters","crustaceans",2.35137525716348,0.150793650793651,0.143939393939394,0.41304347826087
"258",2018-05-21,2018,"spring","NVBR","post-breach","slough","FB250","7.5 liters","worms",0.0953101798043249,0.00158730158730159,0.00151515151515152,0.00434782608695652
"259",2018-05-21,2018,"spring","NVBR","post-breach","slough","FB250","7.5 liters","mollusks",0,0,0,0
"260",2018-05-21,2018,"spring","NVBR","post-breach","slough","FB250","7.5 liters","beetles",0,0,0,0
"261",2018-05-21,2018,"spring","NVBR","post-breach","slough","FB250","7.5 liters","springtail",0,0,0,0
"262",2018-05-21,2018,"spring","NVBR","post-breach","slough","FB250","7.5 liters","dragonfly",0,0,0,0
"263",2018-05-21,2018,"spring","NVBR","post-breach","slough","FB250","7.5 liters","larvae",0,0,0,0
"264",2018-05-21,2018,"spring","NVBR","post-breach","slough","FB250","7.5 liters","ept",0,0,0,0
"265",2018-02-16,2018,"winter","MO1","closed","slough","FB250","7.5 liters","flies",0.405465108108164,0.00909090909090909,0.00757575757575758,0.0192307692307692
"266",2018-02-16,2018,"winter","MO1","closed","slough","FB250","7.5 liters","boaters",0.587786664902119,0.0145454545454545,0.0121212121212121,0.0307692307692308
"267",2018-02-16,2018,"winter","MO1","closed","slough","FB250","7.5 liters","mites",0,0,0,0
"268",2018-02-16,2018,"winter","MO1","closed","slough","FB250","7.5 liters","crustaceans",6.36251072834569,10.5218181818182,8.76818181818182,22.2576923076923
"269",2018-02-16,2018,"winter","MO1","closed","slough","FB250","7.5 liters","worms",0,0,0,0
"270",2018-02-16,2018,"winter","MO1","closed","slough","FB250","7.5 liters","mollusks",0,0,0,0
"271",2018-02-16,2018,"winter","MO1","closed","slough","FB250","7.5 liters","beetles",0,0,0,0
"272",2018-02-16,2018,"winter","MO1","closed","slough","FB250","7.5 liters","springtail",0,0,0,0
"273",2018-02-16,2018,"winter","MO1","closed","slough","FB250","7.5 liters","dragonfly",0,0,0,0
"274",2018-02-16,2018,"winter","MO1","closed","slough","FB250","7.5 liters","larvae",0,0,0,0
"275",2018-02-16,2018,"winter","MO1","closed","slough","FB250","7.5 liters","ept",0,0,0,0
"276",2018-04-28,2018,"spring","CUL1","post-breach","slough","FB250","7.5 liters","flies",0.0953101798043249,0.00158730158730159,0.00151515151515152,0.00416666666666667
"277",2018-04-28,2018,"spring","CUL1","post-breach","slough","FB250","7.5 liters","boaters",1.43508452528932,0.0507936507936508,0.0484848484848485,0.133333333333333
"278",2018-04-28,2018,"spring","CUL1","post-breach","slough","FB250","7.5 liters","mites",0,0,0,0
"279",2018-04-28,2018,"spring","CUL1","post-breach","slough","FB250","7.5 liters","crustaceans",4.15103990589865,0.992063492063492,0.946969696969697,2.60416666666667
"280",2018-04-28,2018,"spring","CUL1","post-breach","slough","FB250","7.5 liters","worms",0,0,0,0
"281",2018-04-28,2018,"spring","CUL1","post-breach","slough","FB250","7.5 liters","mollusks",0,0,0,0
"282",2018-04-28,2018,"spring","CUL1","post-breach","slough","FB250","7.5 liters","beetles",0.0953101798043249,0.00158730158730159,0.00151515151515152,0.00416666666666667
"283",2018-04-28,2018,"spring","CUL1","post-breach","slough","FB250","7.5 liters","springtail",0,0,0,0
"284",2018-04-28,2018,"spring","CUL1","post-breach","slough","FB250","7.5 liters","dragonfly",0,0,0,0
"285",2018-04-28,2018,"spring","CUL1","post-breach","slough","FB250","7.5 liters","larvae",0,0,0,0
"286",2018-04-28,2018,"spring","CUL1","post-breach","slough","FB250","7.5 liters","ept",0,0,0,0
"287",2018-04-11,2018,"spring","MO1","post-breach","slough","FB250","7.5 liters","flies",0,0,0,0
"288",2018-04-11,2018,"spring","MO1","post-breach","slough","FB250","7.5 liters","boaters",0,0,0,0
"289",2018-04-11,2018,"spring","MO1","post-breach","slough","FB250","7.5 liters","mites",0,0,0,0
"290",2018-04-11,2018,"spring","MO1","post-breach","slough","FB250","7.5 liters","crustaceans",5.17671454478879,2.7952380952381,2.66818181818182,6.77307692307692
"291",2018-04-11,2018,"spring","MO1","post-breach","slough","FB250","7.5 liters","worms",0,0,0,0
"292",2018-04-11,2018,"spring","MO1","post-breach","slough","FB250","7.5 liters","mollusks",0,0,0,0
"293",2018-04-11,2018,"spring","MO1","post-breach","slough","FB250","7.5 liters","beetles",0,0,0,0
"294",2018-04-11,2018,"spring","MO1","post-breach","slough","FB250","7.5 liters","springtail",0,0,0,0
"295",2018-04-11,2018,"spring","MO1","post-breach","slough","FB250","7.5 liters","dragonfly",0,0,0,0
"296",2018-04-11,2018,"spring","MO1","post-breach","slough","FB250","7.5 liters","larvae",0,0,0,0
"297",2018-04-11,2018,"spring","MO1","post-breach","slough","FB250","7.5 liters","ept",0,0,0,0
"298",2018-05-14,2018,"spring","NVBR","post-breach","slough","FB250","7.5 liters","flies",0.0953101798043249,0.00158730158730159,0.00151515151515152,0.00434782608695652
"299",2018-05-14,2018,"spring","NVBR","post-breach","slough","FB250","7.5 liters","boaters",1.41098697371026,0.0492063492063492,0.046969696969697,0.134782608695652
"300",2018-05-14,2018,"spring","NVBR","post-breach","slough","FB250","7.5 liters","mites",0,0,0,0
"301",2018-05-14,2018,"spring","NVBR","post-breach","slough","FB250","7.5 liters","crustaceans",2.02814824729229,0.104761904761905,0.1,0.28695652173913
"302",2018-05-14,2018,"spring","NVBR","post-breach","slough","FB250","7.5 liters","worms",0,0,0,0
"303",2018-05-14,2018,"spring","NVBR","post-breach","slough","FB250","7.5 liters","mollusks",0,0,0,0
"304",2018-05-14,2018,"spring","NVBR","post-breach","slough","FB250","7.5 liters","beetles",0,0,0,0
"305",2018-05-14,2018,"spring","NVBR","post-breach","slough","FB250","7.5 liters","springtail",0,0,0,0
"306",2018-05-14,2018,"spring","NVBR","post-breach","slough","FB250","7.5 liters","dragonfly",0,0,0,0
"307",2018-05-14,2018,"spring","NVBR","post-breach","slough","FB250","7.5 liters","larvae",0,0,0,0
"308",2018-05-14,2018,"spring","NVBR","post-breach","slough","FB250","7.5 liters","ept",0,0,0,0
"309",2018-05-25,2018,"spring","NMC","post-breach","slough","FB250","7.5 liters","flies",0,0,0,0
"310",2018-05-25,2018,"spring","NMC","post-breach","slough","FB250","7.5 liters","boaters",0.641853886172395,0.0142857142857143,0.0136363636363636,0.0428571428571429
"311",2018-05-25,2018,"spring","NMC","post-breach","slough","FB250","7.5 liters","mites",0,0,0,0
"312",2018-05-25,2018,"spring","NMC","post-breach","slough","FB250","7.5 liters","crustaceans",3.04452243772342,0.317460317460317,0.303030303030303,0.952380952380952
"313",2018-05-25,2018,"spring","NMC","post-breach","slough","FB250","7.5 liters","worms",0,0,0,0
"314",2018-05-25,2018,"spring","NMC","post-breach","slough","FB250","7.5 liters","mollusks",0,0,0,0
"315",2018-05-25,2018,"spring","NMC","post-breach","slough","FB250","7.5 liters","beetles",0,0,0,0
"316",2018-05-25,2018,"spring","NMC","post-breach","slough","FB250","7.5 liters","springtail",0,0,0,0
"317",2018-05-25,2018,"spring","NMC","post-breach","slough","FB250","7.5 liters","dragonfly",0,0,0,0
"318",2018-05-25,2018,"spring","NMC","post-breach","slough","FB250","7.5 liters","larvae",0,0,0,0
"319",2018-05-25,2018,"spring","NMC","post-breach","slough","FB250","7.5 liters","ept",0,0,0,0
"320",2018-04-27,2018,"spring","NMC","post-breach","slough","FB250","7.5 liters","flies",0,0,0,0
"321",2018-04-27,2018,"spring","NMC","post-breach","slough","FB250","7.5 liters","boaters",0.587786664902119,0.0126984126984127,0.0121212121212121,0.0380952380952381
"322",2018-04-27,2018,"spring","NMC","post-breach","slough","FB250","7.5 liters","mites",0,0,0,0
"323",2018-04-27,2018,"spring","NMC","post-breach","slough","FB250","7.5 liters","crustaceans",2.23001440015921,0.131746031746032,0.125757575757576,0.395238095238095
"324",2018-04-27,2018,"spring","NMC","post-breach","slough","FB250","7.5 liters","worms",0,0,0,0
"325",2018-04-27,2018,"spring","NMC","post-breach","slough","FB250","7.5 liters","mollusks",0,0,0,0
"326",2018-04-27,2018,"spring","NMC","post-breach","slough","FB250","7.5 liters","beetles",0,0,0,0
"327",2018-04-27,2018,"spring","NMC","post-breach","slough","FB250","7.5 liters","springtail",0,0,0,0
"328",2018-04-27,2018,"spring","NMC","post-breach","slough","FB250","7.5 liters","dragonfly",0,0,0,0
"329",2018-04-27,2018,"spring","NMC","post-breach","slough","FB250","7.5 liters","larvae",0,0,0,0
"330",2018-04-27,2018,"spring","NMC","post-breach","slough","FB250","7.5 liters","ept",0,0,0,0
"331",2018-04-06,2018,"spring","DSP","post-breach","pool","FB250","7.5 liters","flies",0,0,0,NA
"332",2018-04-06,2018,"spring","DSP","post-breach","pool","FB250","7.5 liters","boaters",0,0,0,NA
"333",2018-04-06,2018,"spring","DSP","post-breach","pool","FB250","7.5 liters","mites",0,0,0,NA
"334",2018-04-06,2018,"spring","DSP","post-breach","pool","FB250","7.5 liters","crustaceans",2.29253475714054,0.141269841269841,0.134848484848485,NA
"335",2018-04-06,2018,"spring","DSP","post-breach","pool","FB250","7.5 liters","worms",0,0,0,NA
"336",2018-04-06,2018,"spring","DSP","post-breach","pool","FB250","7.5 liters","mollusks",0,0,0,NA
"337",2018-04-06,2018,"spring","DSP","post-breach","pool","FB250","7.5 liters","beetles",0,0,0,NA
"338",2018-04-06,2018,"spring","DSP","post-breach","pool","FB250","7.5 liters","springtail",0,0,0,NA
"339",2018-04-06,2018,"spring","DSP","post-breach","pool","FB250","7.5 liters","dragonfly",0,0,0,NA
"340",2018-04-06,2018,"spring","DSP","post-breach","pool","FB250","7.5 liters","larvae",0,0,0,NA
"341",2018-04-06,2018,"spring","DSP","post-breach","pool","FB250","7.5 liters","ept",0,0,0,NA
"342",2018-04-04,2018,"spring","CUL1","post-breach","slough","FB250","7.5 liters","flies",0.0953101798043249,0.00158730158730159,0.00151515151515152,0.00416666666666667
"343",2018-04-04,2018,"spring","CUL1","post-breach","slough","FB250","7.5 liters","boaters",1.1314021114911,0.0333333333333333,0.0318181818181818,0.0875
"344",2018-04-04,2018,"spring","CUL1","post-breach","slough","FB250","7.5 liters","mites",0,0,0,0
"345",2018-04-04,2018,"spring","CUL1","post-breach","slough","FB250","7.5 liters","crustaceans",5.28978103552575,3.13174603174603,2.98939393939394,8.22083333333333
"346",2018-04-04,2018,"spring","CUL1","post-breach","slough","FB250","7.5 liters","worms",0,0,0,0
"347",2018-04-04,2018,"spring","CUL1","post-breach","slough","FB250","7.5 liters","mollusks",0,0,0,0
"348",2018-04-04,2018,"spring","CUL1","post-breach","slough","FB250","7.5 liters","beetles",0,0,0,0
"349",2018-04-04,2018,"spring","CUL1","post-breach","slough","FB250","7.5 liters","springtail",0,0,0,0
"350",2018-04-04,2018,"spring","CUL1","post-breach","slough","FB250","7.5 liters","dragonfly",0,0,0,0
"351",2018-04-04,2018,"spring","CUL1","post-breach","slough","FB250","7.5 liters","larvae",0,0,0,0
"352",2018-04-04,2018,"spring","CUL1","post-breach","slough","FB250","7.5 liters","ept",0,0,0,0
"353",2018-05-25,2018,"spring","NEC","post-breach","slough","FB250","7.5 liters","flies",0,0,0,0
"354",2018-05-25,2018,"spring","NEC","post-breach","slough","FB250","7.5 liters","boaters",1.62924053973028,0.0650793650793651,0.0621212121212121,0.170833333333333
"355",2018-05-25,2018,"spring","NEC","post-breach","slough","FB250","7.5 liters","mites",0,0,0,0
"356",2018-05-25,2018,"spring","NEC","post-breach","slough","FB250","7.5 liters","crustaceans",2.83321334405622,0.253968253968254,0.242424242424242,0.666666666666667
"357",2018-05-25,2018,"spring","NEC","post-breach","slough","FB250","7.5 liters","worms",0,0,0,0
"358",2018-05-25,2018,"spring","NEC","post-breach","slough","FB250","7.5 liters","mollusks",0,0,0,0
"359",2018-05-25,2018,"spring","NEC","post-breach","slough","FB250","7.5 liters","beetles",0,0,0,0
"360",2018-05-25,2018,"spring","NEC","post-breach","slough","FB250","7.5 liters","springtail",0,0,0,0
"361",2018-05-25,2018,"spring","NEC","post-breach","slough","FB250","7.5 liters","dragonfly",0,0,0,0
"362",2018-05-25,2018,"spring","NEC","post-breach","slough","FB250","7.5 liters","larvae",0,0,0,0
"363",2018-05-25,2018,"spring","NEC","post-breach","slough","FB250","7.5 liters","ept",0,0,0,0
"364",2018-12-30,2018,"winter","NVBR","closed","slough","FB250","7.5 liters","flies",0,0,0,0
"365",2018-12-30,2018,"winter","NVBR","closed","slough","FB250","7.5 liters","boaters",1.84054963339749,0.0963636363636364,0.0803030303030303,0.230434782608696
"366",2018-12-30,2018,"winter","NVBR","closed","slough","FB250","7.5 liters","mites",0,0,0,0
"367",2018-12-30,2018,"winter","NVBR","closed","slough","FB250","7.5 liters","crustaceans",4.9416424226093,2.52727272727273,2.10606060606061,6.04347826086957
"368",2018-12-30,2018,"winter","NVBR","closed","slough","FB250","7.5 liters","worms",0,0,0,0
"369",2018-12-30,2018,"winter","NVBR","closed","slough","FB250","7.5 liters","mollusks",0,0,0,0
"370",2018-12-30,2018,"winter","NVBR","closed","slough","FB250","7.5 liters","beetles",0,0,0,0
"371",2018-12-30,2018,"winter","NVBR","closed","slough","FB250","7.5 liters","springtail",0,0,0,0
"372",2018-12-30,2018,"winter","NVBR","closed","slough","FB250","7.5 liters","dragonfly",0,0,0,0
"373",2018-12-30,2018,"winter","NVBR","closed","slough","FB250","7.5 liters","larvae",0,0,0,0
"374",2018-12-30,2018,"winter","NVBR","closed","slough","FB250","7.5 liters","ept",0,0,0,0
"375",2018-12-30,2018,"winter","NMC","closed","slough","FB250","7.5 liters","flies",0,0,0,0
"376",2018-12-30,2018,"winter","NMC","closed","slough","FB250","7.5 liters","boaters",1.30833281965018,0.0490909090909091,0.0409090909090909,0.128571428571429
"377",2018-12-30,2018,"winter","NMC","closed","slough","FB250","7.5 liters","mites",0,0,0,0
"378",2018-12-30,2018,"winter","NMC","closed","slough","FB250","7.5 liters","crustaceans",4.19720194766181,1.19090909090909,0.992424242424242,3.11904761904762
"379",2018-12-30,2018,"winter","NMC","closed","slough","FB250","7.5 liters","worms",0,0,0,0
"380",2018-12-30,2018,"winter","NMC","closed","slough","FB250","7.5 liters","mollusks",0,0,0,0
"381",2018-12-30,2018,"winter","NMC","closed","slough","FB250","7.5 liters","beetles",0,0,0,0
"382",2018-12-30,2018,"winter","NMC","closed","slough","FB250","7.5 liters","springtail",0,0,0,0
"383",2018-12-30,2018,"winter","NMC","closed","slough","FB250","7.5 liters","dragonfly",0,0,0,0
"384",2018-12-30,2018,"winter","NMC","closed","slough","FB250","7.5 liters","larvae",0,0,0,0
"385",2018-12-30,2018,"winter","NMC","closed","slough","FB250","7.5 liters","ept",0,0,0,0
"386",2018-12-30,2018,"winter","NPB","closed","slough","FB250","7.5 liters","flies",0,0,0,0
"387",2018-12-30,2018,"winter","NPB","closed","slough","FB250","7.5 liters","boaters",0.78845736036427,0.0218181818181818,0.0181818181818182,0.0521739130434783
"388",2018-12-30,2018,"winter","NPB","closed","slough","FB250","7.5 liters","mites",0,0,0,0
"389",2018-12-30,2018,"winter","NPB","closed","slough","FB250","7.5 liters","crustaceans",5.84845985269098,6.28545454545455,5.23787878787879,15.0304347826087
"390",2018-12-30,2018,"winter","NPB","closed","slough","FB250","7.5 liters","worms",0,0,0,0
"391",2018-12-30,2018,"winter","NPB","closed","slough","FB250","7.5 liters","mollusks",0,0,0,0
"392",2018-12-30,2018,"winter","NPB","closed","slough","FB250","7.5 liters","beetles",0,0,0,0
"393",2018-12-30,2018,"winter","NPB","closed","slough","FB250","7.5 liters","springtail",0,0,0,0
"394",2018-12-30,2018,"winter","NPB","closed","slough","FB250","7.5 liters","dragonfly",0,0,0,0
"395",2018-12-30,2018,"winter","NPB","closed","slough","FB250","7.5 liters","larvae",0,0,0,0
"396",2018-12-30,2018,"winter","NPB","closed","slough","FB250","7.5 liters","ept",0,0,0,0
"397",2018-02-03,2018,"winter","MO1","closed","slough","FB250","7.5 liters","flies",0,0,0,0
"398",2018-02-03,2018,"winter","MO1","closed","slough","FB250","7.5 liters","boaters",0,0,0,0
"399",2018-02-03,2018,"winter","MO1","closed","slough","FB250","7.5 liters","mites",0,0,0,0
"400",2018-02-03,2018,"winter","MO1","closed","slough","FB250","7.5 liters","crustaceans",4.72472942104573,2.03090909090909,1.69242424242424,4.29615384615385
"401",2018-02-03,2018,"winter","MO1","closed","slough","FB250","7.5 liters","worms",0,0,0,0
"402",2018-02-03,2018,"winter","MO1","closed","slough","FB250","7.5 liters","mollusks",0,0,0,0
"403",2018-02-03,2018,"winter","MO1","closed","slough","FB250","7.5 liters","beetles",0,0,0,0
"404",2018-02-03,2018,"winter","MO1","closed","slough","FB250","7.5 liters","springtail",0,0,0,0
"405",2018-02-03,2018,"winter","MO1","closed","slough","FB250","7.5 liters","dragonfly",0,0,0,0
"406",2018-02-03,2018,"winter","MO1","closed","slough","FB250","7.5 liters","larvae",0,0,0,0
"407",2018-02-03,2018,"winter","MO1","closed","slough","FB250","7.5 liters","ept",0,0,0,0
"408",2018-02-03,2018,"winter","CUL1","closed","slough","FB250","7.5 liters","flies",0.0953101798043249,0.00181818181818182,0.00151515151515152,0.00416666666666667
"409",2018-02-03,2018,"winter","CUL1","closed","slough","FB250","7.5 liters","boaters",0.336472236621213,0.00727272727272727,0.00606060606060606,0.0166666666666667
"410",2018-02-03,2018,"winter","CUL1","closed","slough","FB250","7.5 liters","mites",0,0,0,0
"411",2018-02-03,2018,"winter","CUL1","closed","slough","FB250","7.5 liters","crustaceans",3.77276093809464,0.772727272727273,0.643939393939394,1.77083333333333
"412",2018-02-03,2018,"winter","CUL1","closed","slough","FB250","7.5 liters","worms",0,0,0,0
